Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5165443,"Apartment for sale, 120 meters, Saba Pasha (in front of the Engineers Club)","5,200,000 EGP",Saba Basha,2,2,120,1,Lux,Sea View,1995,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5165443-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-5143744,Apartment for Sale in Saba Pacha - Open Views,"9,000,000 EGP",Saba Basha,3,2,203,12,Super Lux,Main Street,2017,Cash,Broker,Iproperty,https://aqarmap.com.eg/en/listing/5143744-for-sale-alexandria-saba-basha-ghazh-st/
EG-5093015,Apartments For sale in Abd El-Salam Aref St,"6,500,000 EGP",Saba Basha,3,2,200,13,Extra Super Lux,Main Street,2016,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5093015-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-5210018,Apartment for sale 130 M - Saba Basha - Khalil Motran ST.,"2,600,000 EGP",Saba Basha,3,1,130,1,Super Lux,Main Street,2013,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5210018-for-sale-alexandria-saba-basha-khalil-motran-st/
EG-5083351,Apartments For sale in Abou Quer St - El Horeya Rd,"5,800,000 EGP",Saba Basha,3,3,217,4,Extra Super Lux,Other,2017,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5083351-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-5164766,"*Residential Apartment for Sale, 230 sqm in Saba Pasha, Between the Tram and Abu Qir Street","5,200,000 EGP",Saba Basha,3,1,230,2,Super Lux,Main Street,1999,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/5164766-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-5000078,Apartments For sale in Mostafa Fahmy St,"7,350,000 EGP",Saba Basha,3,2,186,5,Super Lux,Main Street,2015,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5000078-for-sale-alexandria-saba-basha-mostafa-fahmy-st/
EG-5039924,Apartments For sale in Abd El-Salam Aref St,"4,850,000 EGP",Saba Basha,3,2,165,3,Super Lux,Main Street,1990,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5039924-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4939515,شقة للبيع 138م سابا باشا - ش عبد المنصف غازي(ڤيو قصر الميرغني),"4,700,000 EGP",Saba Basha,3,2,138,5,Super Lux,Other,1996,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4939515-for-sale-alexandria-saba-basha-abd-al-monsef-ghazi-st/
EG-4854028,"Apartment for sale, 239 m, Saba Pasha (Royal Plaza)","13,000,000 EGP",Saba Basha,3,3,239,3,Super Lux,Sea View,2010,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4854028-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-5017958,Apartment for sale 540 m Saba Pasha (Army Road),"30,000,000 EGP",Saba Basha,4,5,540,4,Extra Super Lux,Main Street,2013,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5017958-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4969677,Apartment for sale 200 m Saba Pasha (on the tram - Brand Building),"7,300,000 EGP",Saba Basha,3,3,200,3,Super Lux,Main Street,2021,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4969677-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4895432,Apartment for Sale in Saba Pacha - Sec Floor,"8,000,000 EGP",Saba Basha,4,4,300,2,Lux,Main Street,1960,Cash,Broker,Iproperty,https://aqarmap.com.eg/en/listing/4895432-for-sale-alexandria-saba-basha-moustafa-abou-hiaf-st/
EG-4893540,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,8,210,2,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4893540-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-5020280,Apartment for sale 217 m Saba basha (steps from Abu Qir St.),"5,800,000 EGP",Saba Basha,4,3,217,4,Super Lux,Other,2017,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5020280-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4973621,Apartments For sale in El Gaish Road,"8,000,000 EGP",Saba Basha,3,3,200,13,Extra Super Lux,Sea View,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4973621-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-5018417,Apartments For sale in Moustafa Abou Hiaf St,"4,850,000 EGP",Saba Basha,3,2,165,3,Super Lux,Main Street,1990,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5018417-for-sale-alexandria-saba-basha-moustafa-abou-hiaf-st/
EG-4971893,Apartment for sale 220 m Saba Pasha (in front of Al-Marghani Palace),"7,800,000 EGP",Saba Basha,3,3,220,3,Super Lux,Main Street,2014,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4971893-for-sale-alexandria-saba-basha-abd-al-monsef-ghazi-st/
EG-4927768,دوبلكس للبيع 320م سابا باشا - 4 نمرة بحر,"8,250,000 EGP",Saba Basha,3,3,320,13,Super Lux,Sea View,2007,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4927768-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4979126,Apartments For sale in Abd El-Salam Aref St,"2,700,000 EGP",Saba Basha,2,1,100,2,Super Lux,Main Street,2009,Cash,Building Developer,sira real estate,https://aqarmap.com.eg/en/listing/4979126-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4977619,"Apartment for sale, 165 m, Saba Pasha (Army Road) - (direct sea view)","6,350,000 EGP",Saba Basha,2,2,165,11,Super Lux,Sea View,2008,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4977619-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-5030595,Apartments For sale in Moustafa Abou Hiaf St,"4,850,000 EGP",Saba Basha,3,2,165,3,Lux,Main Street,1990,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5030595-for-sale-alexandria-saba-basha-moustafa-abou-hiaf-st/
EG-4958785,Apartments For sale in Abd El-Salam Aref St,"8,000,000 EGP",Saba Basha,3,3,190,10,Extra Super Lux,Main Street,2021,Cash,Building Developer,RCR Real State,https://aqarmap.com.eg/en/listing/4958785-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4906067,Apartments For sale in El Gaish Road,"3,850,000 EGP",Saba Basha,2,1,120,15,Super Lux,Side Street,2014,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4906067-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4943545,"Apartment for sale, 167 m Saba Pasha (Mostafa Fahmy Street)","4,300,000 EGP",Saba Basha,3,3,167,18,Super Lux,Main Street,2014,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4943545-for-sale-alexandria-saba-basha-abd-el-aziz-fahmy-st/
EG-5116811,Apartment for sale 130 m Saba Basha (Khalil Matran st),"2,650,000 EGP",Saba Basha,3,1,130,1,Super Lux,Other,2012,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5116811-for-sale-alexandria-saba-basha-khalil-motran-st/
EG-4750816,Apartment for sale - Saba Pasha (steps from Abu Qir Street),"4,600,000 EGP",Saba Basha,2,2,145,2,Lux,Main Street,2002,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4750816-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4826743,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,2,210,8,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4826743-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4943185,Apartments For sale in Mostafa Fahmy St,"4,250,000 EGP",Saba Basha,3,2,190,7,Semi Finished,Main Street,2007,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4943185-for-sale-alexandria-saba-basha-mostafa-fahmy-st/
EG-4942825,Apartments For sale in Abou Quer St - El Horeya Rd,"5,200,000 EGP",Saba Basha,5,3,265,14,Super Lux,Other,2014,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4942825-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4931253,Apartments For sale in El Gaish Road,"10,500,000 EGP",Saba Basha,3,3,200,13,Extra Super Lux,Sea View,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4931253-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4809882,"Apartment for sale, 145 m, Saba Pasha (Army Road) - (direct sea view)","5,000,000 EGP",Saba Basha,3,2,145,7,Semi Finished,Sea View,1980,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4809882-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4864349,Apartment for sale 135 m Saba Basha (directly on the tram),"2,750,000 EGP",Saba Basha,2,2,135,15,Super Lux,Other,1980,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4864349-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4829829,للبيع شقة 325 م مميزة بسابا باشا اول نمرة على البحر,"7,000,000 EGP",Saba Basha,8,3,325,9,Super Lux,Side Street,1985,Cash,Broker,REMAX performance,https://aqarmap.com.eg/en/listing/4829829-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4749641,Apartments For sale in Khalil Motran St,"6,000,000 EGP",Saba Basha,3,3,220,2,Super Lux,Side Street,2014,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4749641-for-sale-alexandria-saba-basha-khalil-motran-st/
EG-4832303,شقة للبيع 185م + 80م جاردن سابا باشا (بين الترام و شارع ابو قير),"4,750,000 EGP",Saba Basha,3,2,185,Ground,Extra Super Lux,Main Street,2043,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4832303-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4821641,Apartments For sale in Abou Quer St - El Horeya Rd,"6,000,000 EGP",Saba Basha,3,3,217,4,Extra Super Lux,Main Street,2017,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/4821641-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4927687,Apartments For sale in Abou Quer St - El Horeya Rd,"3,000,000 EGP",Saba Basha,3,2,128,2,Super Lux,Side Street,1987,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4927687-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4750099,Apartments For sale in Abou Quer St - El Horeya Rd,"4,800,000 EGP",Saba Basha,4,2,200,1,Extra Super Lux,Side Street,2018,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4750099-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4849499,شقتك بكمبوند ساباباشا جيت علي الترام بالتقسيط علي 24شهر المتر 35الف استلام 3شهور,"7,350,000 EGP",Saba Basha,3,2,210,8,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4849499-for-sale-alexandria-saba-basha-compounds-in-saba-basha-premiero-saba-basha-gate/
EG-4837513,Apartments For sale in Khalil Motran St,"5,200,000 EGP",Saba Basha,5,3,265,14,Super Lux,Other,2011,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4837513-for-sale-alexandria-saba-basha-khalil-motran-st/
EG-4750729,Apartment for sale - Saba Pasha - area 165 square meters,"5,100,000 EGP",Saba Basha,3,2,165,1,Super Lux,Main Street,1976,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4750729-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4943062,Apartments For sale in Abdallah Basha El Gheryany St.,"2,500,000 EGP",Saba Basha,2,1,110,17,Super Lux,Main Street,2014,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4943062-for-sale-alexandria-saba-basha-abdallah-basha-al-ghrabani-st/
EG-4943039,Apartment for sale 135 m Saba Basha (behind Moustafa Abou Haif st.),"2,500,000 EGP",Saba Basha,2,1,135,3,Lux,Other,1995,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4943039-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4950549,شقه للبيع 185 م سابا باشا (كومباوند رويال بلازا),"6,000,000 EGP",Saba Basha,3,2,185,13,Super Lux,Sea View,2018,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4950549-for-sale-alexandria-saba-basha-batlemos-al-falki-st/
EG-4741916,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,2,210,8,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4741916-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4834961,Apartments For sale in Abd El-Salam Aref St,"2,200,000 EGP",Saba Basha,3,1,105,4,Super Lux,Other,1905,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4834961-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4862488,Apartments For sale in Dr Al Sabongi St,"2,650,000 EGP",Saba Basha,2,1,115,11,Super Lux,Side Street,2023,Cash,Private Owner,Mohammed ELsayed,https://aqarmap.com.eg/en/listing/4862488-for-sale-alexandria-saba-basha-dr-al-sabongi-st/
EG-5014173,Apartments For sale in Abou Quer St - El Horeya Rd,"2,850,000 EGP",Saba Basha,3,1,130,3,Super Lux,Main Street,2020,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5014173-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4850834,Apartments For sale in Abdallah Basha El Gheryany St.,"2,200,000 EGP",Saba Basha,2,1,110,17,Super Lux,Side Street,2013,Cash,Private Owner,sha “S” moustafa76,https://aqarmap.com.eg/en/listing/4850834-for-sale-alexandria-saba-basha-abdallah-basha-al-ghrabani-st/
EG-4867189,Apartments For sale in Abou Quer St - El Horeya Rd,"2,350,000 EGP",Saba Basha,2,1,110,4,Super Lux,Main Street,2011,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4867189-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4767932,Apartments For sale in Khalil Motran St,"5,450,000 EGP",Saba Basha,5,3,265,14,Extra Super Lux,Other,2011,Cash or Installments,Private Owner,Mohamed ghanem,https://aqarmap.com.eg/en/listing/4767932-for-sale-alexandria-saba-basha-khalil-motran-st/
EG-4813638,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,2,210,8,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4813638-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4764565,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,2,210,8,Extra Super Lux,Main Street,2023,Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4764565-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4897440,Apartments For sale in Abd El-Salam Aref St,"2,200,000 EGP",Saba Basha,3,1,105,4,Super Lux,Other,1995,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4897440-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4893958,Apartments For sale Apartment for sale 100 m Saba Basha (directly on the sea),"3,500,000 EGP",Saba Basha,2,1,100,6,Super Lux,Main Street,1980,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4893958-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4780552,شقة للبيع صافي سابا باشا - علي البحر مباشرة,"7,100,000 EGP",Saba Basha,2,2,180,9,Extra Super Lux,Main Street,2025,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4780552-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4858123,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,2,210,8,Extra Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4858123-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4899931,شقة للبيع 115 م سابا باشا,"2,600,000 EGP",Saba Basha,2,1,115,11,Extra Super Lux,Main Street,2011,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4899931-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-4921867,Apartment for sale - Saba Pasha - with an area of 310 full meters,"6,200,000 EGP",Saba Basha,4,2,310,7,Super Lux,Other,2004,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4921867-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4882947,Apartments For sale in Mostafa Fahmy St,"2,500,000 EGP",Saba Basha,2,1,130,3,Super Lux,Side Street,1987,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4882947-for-sale-alexandria-saba-basha-mostafa-fahmy-st/
EG-4973607,,"8,000,000 EGP",Saba Basha,3,3,200,13,Extra Super Lux,Sea View,2024,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4973607-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4867696,Apartments For sale in Moustafa Abou Hiaf St,"2,450,000 EGP",Saba Basha,2,1,115,11,Extra Super Lux,Main Street,2011,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4867696-for-sale-alexandria-saba-basha-moustafa-abou-hiaf-st/
EG-4731732,Apartments For sale in Abd El-Salam Aref St,"7,350,000 EGP",Saba Basha,3,2,210,8,Super Lux,Main Street,2023,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/4731732-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-4814066,للبيع شقة مميزة 165م بسابا باشا اول نمرة على البحر,"3,000,000 EGP",Saba Basha,3,2,165,9,Super Lux,Main Street,1988,Cash,Broker,REMAX performance,https://aqarmap.com.eg/en/listing/4814066-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4972245,Apartments For sale in El Gaish Road,"9,000,000 EGP",Saba Basha,3,3,200,13,Extra Super Lux,Sea View,2016,Cash,Broker,DK FOR REAL ESTATE,https://aqarmap.com.eg/en/listing/4972245-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-4988065,شقه للبيع بالاسكندريه السرايا على الترام,"4,300,000 EGP",Saba Basha,3,3,165,15,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4988065-for-sale-alexandria-saba-basha-abd-el-aziz-fahmy-st/
EG-5184387,شقة لقطة للبيع في سابا باشا,"4,500,000 EGP",Saba Basha,3,2,270,10,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5184387-for-sale-alexandria-saba-basha/
EG-5006927,شقه للبيع,"3,500,000 EGP",Saba Basha,3,1,130,6,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5006927-for-sale-alexandria-saba-basha/
EG-5136657,شقه للبيع 270 متر,"4,500,000 EGP",Saba Basha,3,2,270,3,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5136657-for-sale-alexandria-saba-basha/
EG-5083009,شقه للبيع 110م الدور 2,"2,700,000 EGP",Saba Basha,2,1,110,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083009-for-sale-alexandria-saba-basha/
EG-4999010,شقه للبيع بالاسكندريه سابا باشا بجوار فندق رومانس خطوات للبحر,"2,700,000 EGP",Saba Basha,2,1,110,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4999010-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-5169895,شقة للبيع في سابا باشا أمام قصر الميرغني,"7,250,000 EGP",Saba Basha,3,3,220,3,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5169895-for-sale-alexandria-saba-basha/
EG-5195540,للبيع شقة في سابا باشا,"5,500,000 EGP",Saba Basha,4,3,210,14,Super Lux,Other,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5195540-for-sale-alexandria-saba-basha/
EG-5185066,شقة للبيع في سابا باشا,"4,500,000 EGP",Saba Basha,3,2,270,10,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5185066-for-sale-alexandria-saba-basha/
EG-5096067,شقه في سابا باشا للبيع,"3,000,000 EGP",Saba Basha,3,1,140,1,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5096067-for-sale-alexandria-saba-basha/
EG-5078114,شقه للبيع مساحة 105 م,"2,150,000 EGP",Saba Basha,2,1,105,14,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5078114-for-sale-alexandria-saba-basha/
EG-4954539,شقه للبيع,"2,900,000 EGP",Saba Basha,2,2,150,13,Super Lux,Sea View,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4954539-for-sale-alexandria-saba-basha/
EG-5070194,شقه للبيع بالاسكندريه سابا باشا بجوار فندق رومانس,"2,700,000 EGP",Saba Basha,2,1,100,2,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070194-for-sale-alexandria-saba-basha/
EG-5167104,شقة للبيع في ساباباشا,"2,350,000 EGP",Saba Basha,2,1,110,14,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5167104-for-sale-alexandria-saba-basha-abd-el-salam-aref-st/
EG-5032738,شقة للبيع في سابا باشا بين أبوقير والترام شارع خليل مطران المساحة 215 م,"5,000,000 EGP",Saba Basha,3,2,215,10,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5032738-for-sale-alexandria-saba-basha-khalil-motran-st/
EG-4996028,شقه للبيع,"5,250,000 EGP",Saba Basha,3,2,150,1,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4996028-for-sale-alexandria-saba-basha-shr-bw-qyr-tryq-lhry/
EG-5170449,شقة للبيع لعشاق التميز,"250,000 EGP",Saba Basha,2,1,80,1,Super Lux,Side Street,2029,Cash,Broker,,https://aqarmap.com.eg/en/listing/5170449-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-5039684,شقة للبيع في سابا باشا,"3,500,000 EGP",Saba Basha,3,2,165,2,Super Lux,Sea View,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5039684-for-sale-alexandria-saba-basha-tryq-ljysh/
EG-5001985,شقه للبيع سوبر لوكس واحده عقاريه للبيع,"6,000,000 EGP",Saba Basha,3,3,220,4,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5001985-for-sale-alexandria-saba-basha/
