Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5188252,Apartment for sale 163 m San Stefano (Directly on the tram),"5,500,000 EGP",San Stefano,3,2,163,7,Super Lux,Main Street,2001,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5188252-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5170562,شقة للبيع 136 م سان ستيفانو (الفور سيزون),"17,000,000 EGP",San Stefano,2,2,136,14,Super Lux,Other,2007,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5170562-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5155430,Apartment for sale 260 m San Stefano (Mahmoud Farghaly Street),"9,600,000 EGP",San Stefano,3,4,260,14,Extra Super Lux,Main Street,2013,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5155430-for-sale-alexandria-sn-styfnw-mahmoud-farghaly-st/
EG-5177106,Apartments For sale in Abd El-Salam Aref St.,"25,000,000 EGP",San Stefano,4,4,289,6,Extra Super Lux,Sea View,2007,Cash,Private Owner,يمنى عادل,https://aqarmap.com.eg/en/listing/5177106-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5204225,Apartments For sale in Abd El-Salam Aref St.,"6,125,000 EGP",San Stefano,3,2,175,2,Extra Super Lux,Main Street,2024,Cash or Installments,Broker,The gate real estate,https://aqarmap.com.eg/en/listing/5204225-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5123975,Apartment for sale 370m Tharwat (Miss Mai Street),"9,950,000 EGP",San Stefano,4,3,370,3,Lux,Main Street,1992,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5123975-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5171749,"Apartment for Sale, 180m², Steps from San Stefano – Bahary Abu Qir","4,100,000 EGP",San Stefano,3,2,180,6,Super Lux,Main Street,1999,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/5171749-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5158068,Apartments For sale in Abd El-Salam Aref St.,"5,775,000 EGP",San Stefano,3,2,175,5,Super Lux,Main Street,2021,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5158068-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5206221,Apartment For Sale in Four Seasons - San Stefano,"31,000,000 EGP",San Stefano,3,3,292,12,Extra Super Lux,Sea View,2024,Cash,Broker,Iproperty,https://aqarmap.com.eg/en/listing/5206221-for-sale-alexandria-sn-styfnw/
EG-5158809,Apartments For sale in Abd El-Salam Aref St.,"6,765,000 EGP",San Stefano,3,2,205,5,Super Lux,Main Street,2021,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5158809-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5107942,Apartments For sale in Abd El-Salam Aref St.,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Main Street,2013,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5107942-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5076087,Apartment for sale 165 M- San Stefano-Four season view,"4,600,000 EGP",San Stefano,3,1,165,12,Extra Super Lux,Side Street,1985,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5076087-for-sale-alexandria-sn-styfnw-aziz-kheil-st/
EG-4969262,Apartment for sale 260 m San Stefano (Mahmoud Farghaly Street),"9,600,000 EGP",San Stefano,3,4,260,14,Extra Super Lux,Main Street,2013,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4969262-for-sale-alexandria-sn-styfnw-mahmoud-farghaly-st/
EG-4913829,Apartments For sale in Abd El-Hameed El-Deeb St.,"5,800,000 EGP",San Stefano,3,2,185,5,Extra Super Lux,Main Street,2018,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4913829-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-4939324,Apartment for sale - San Stefano - area 360 meters,"10,375,000 EGP",San Stefano,4,5,360,14,Super Lux,Main Street,2013,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4939324-for-sale-alexandria-sn-styfnw-mahmoud-farghaly-st/
EG-4872231,شقة للبيع 175 م سان ستيفانو,"7,000,000 EGP",San Stefano,3,2,175,5,Super Lux,Main Street,2022,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4872231-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-5085487,Apartment for sale 180m San Stefano (steps from the tram),"5,000,000 EGP",San Stefano,4,2,180,2,Super Lux,Other,2014,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5085487-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4788796,"Apartment for sale in San Stefano, 120 m price 3,100,000 EGP. Cash -","3,100,000 EGP",San Stefano,2,1,120,6,Super Lux,Main Street,2023,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4788796-for-sale-alexandria-sn-styfnw-talaat-st/
EG-5110809,Apartment for sale 150 M- Tharwat-.,"4,500,000 EGP",San Stefano,3,2,150,11,Super Lux,Main Street,2008,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5110809-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5018409,Apartments For sale in Abd El-Khalik Tharwat St.,"11,000,000 EGP",San Stefano,4,3,380,3,Super Lux,Sea View,2016,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5018409-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-4922085,Apartments For sale in Abd El-Salam Aref St.,"25,000,000 EGP",San Stefano,4,4,270,7,Extra Super Lux,Main Street,2006,Cash,Building Developer,RCR Real State,https://aqarmap.com.eg/en/listing/4922085-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5118124,Apartments For sale in Aziz Kheil St.,"5,100,000 EGP",San Stefano,3,2,165,4,Super Lux,Other,2016,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5118124-for-sale-alexandria-sn-styfnw-aziz-kheil-st/
EG-5056450,Apartments For sale in Abd El-Khalik Tharwat St.,"11,000,000 EGP",San Stefano,4,3,370,3,Super Lux,Main Street,1992,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5056450-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-4966068,"Apartment for sale, 217m (San Stefano), priced at 7,600,000 EGP/cash","7,600,000 EGP",San Stefano,3,3,217,7,Extra Super Lux,Main Street,2007,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4966068-for-sale-alexandria-sn-styfnw-ahmed-mohammed-al-adham-st/
EG-4930428,شقة للبيع 185م سان ستيفانو - ع الترام مباشرة (فيو مفتوح),"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Main Street,2006,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4930428-for-sale-alexandria-sn-styfnw/
EG-4979824,شقة للبيع 1200 م سان ستيفانو ( طريق الجيش ) - برج براند,"70,000,000 EGP",San Stefano,12,9,1200,6,Super Lux,Sea View,2009,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4979824-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5013631,Apartments For sale in Abd El-Salam Aref St.,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Main Street,2012,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5013631-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5090395,Apartments For sale in Abd El-Hameed El-Deeb St.,"15,000,000 EGP",San Stefano,4,4,270,7,Super Lux,Main Street,2012,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5090395-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-4966935,شقة للبيع- es سان ستيفانو - مساحة 360 متر,"10,375,000 EGP",San Stefano,4,5,360,14,Super Lux,Main Street,2013,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4966935-for-sale-alexandria-sn-styfnw-mahmoud-farghaly-st/
EG-4993832,Apartments For sale in Abd El-Salam Aref St.,"11,000,000 EGP",San Stefano,4,3,370,3,Super Lux,Sea View,1992,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4993832-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4578547,Apartment for sale 136 m San Stefano ( Four Seasons) - sea view,"15,000,000 EGP",San Stefano,2,2,136,11,Super Lux,Sea View,2002,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4578547-for-sale-alexandria-sn-styfnw/
EG-4871679,Duplex For sale in Abd El-Salam Aref St.,"13,000,000 EGP",San Stefano,4,3,600,9,Extra Super Lux,Sea View,1994,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4871679-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4939814,Duplex For sale in Abd El-Hameed El-Deeb St.,"13,000,000 EGP",San Stefano,4,3,600,9,Extra Super Lux,Sea View,1997,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4939814-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-4896092,"Apartment for sale, 312 m, San Stefano (Ibn Hawqal Street) - Sea View","19,000,000 EGP",San Stefano,4,3,312,6,Super Lux,Sea View,2010,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4896092-for-sale-alexandria-sn-styfnw-al-kazeno-st/
EG-4821484,شقة للبيع 250م سان ستيفانو على الترام مباشرة,"6,000,000 EGP",San Stefano,3,2,250,2,Extra Super Lux,Main Street,2012,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4821484-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4913819,Apartments For sale in Abd El-Salam Aref St.,"7,000,000 EGP",San Stefano,3,2,175,5,Extra Super Lux,Main Street,2022,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4913819-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4893515,Apartment for sale 185 M- San Stefano - Abdl Salam Aref ST.,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Side Street,2013,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4893515-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5161339,Apartments For sale in Abd El-Hameed El-Deeb St.,"3,700,000 EGP",San Stefano,3,1,130,2,Extra Super Lux,Main Street,1988,Cash,Private Owner,Ali rahim,https://aqarmap.com.eg/en/listing/5161339-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-4754808,Apartments For sale in Al Kazeno St.,"72,000,000 EGP",San Stefano,6,4,365,11,Extra Super Lux,Sea View,2008,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4754808-for-sale-alexandria-sn-styfnw-al-kazeno-st/
EG-5041466,An apartment for sale or rent,"25,500,000 EGP",San Stefano,4,4,298,8,Extra Super Lux,Main Street,2016,Cash,Private Owner,Gehad Mohamed,https://aqarmap.com.eg/en/listing/5041466-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5037087,Apartment for sale 120 m Tharwat (directly on the sea),"3,550,000 EGP",San Stefano,2,2,120,6,Super Lux,Other,1990,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5037087-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-4780502,سان ستيفانو ( ابراج الفورسيزون ) - ( فيو بحر ),"100,000,000 EGP",San Stefano,4,7,560,21,Extra Super Lux,Sea View,2005,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4780502-for-sale-alexandria-sn-styfnw-mohammed-ahmed-afify-st/
EG-4906024,شقة للبيع 175 م سان ستيفانو,"7,000,000 EGP",San Stefano,3,2,175,5,Super Lux,Main Street,2022,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4906024-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4668561,Apartments For sale in Abd El-Hameed El-Deeb St.,"15,000,000 EGP",San Stefano,4,4,270,7,Super Lux,Main Street,2004,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/4668561-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-4899663,شقة للبيع 125م سكني او إدراي سان ستيفانو خطوات من البحر,"4,150,000 EGP",San Stefano,2,2,125,Ground,Super Lux,Main Street,2011,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4899663-for-sale-alexandria-sn-styfnw-abd-el-hameed-el-deeb-st/
EG-4898367,"Apartment for sale in Panorama, directly on the beach, with an area of 409 m, in the Four Seasons Grand Plaza Towers","65,000,000 EGP",San Stefano,5,5,409,14,Semi Finished,Sea View,2005,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4898367-for-sale-alexandria-sn-styfnw-al-kazeno-st/
EG-4817412,Apartment for sale 298 m San Stefano (Four Seasons Towers),"25,000,000 EGP",San Stefano,4,4,298,6,Super Lux,Other,2000,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4817412-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4817556,Apartment for sale at alex west compound alexandria,"10,720,000 EGP",San Stefano,4,3,268,4,Semi Finished,,2024,Installments,Broker,investa realestat,https://aqarmap.com.eg/en/listing/4817556-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-4776582,Apartment for sale 175 m San Stefano (Shokry square - Brand building),"7,000,000 EGP",San Stefano,3,2,175,5,Extra Super Lux,Other,2022,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4776582-for-sale-alexandria-sn-styfnw-ahmed-shokry-st/
EG-4830144,شقة للبيع 250م سان ستيفانو,"5,000,000 EGP",San Stefano,3,3,250,9,Extra Super Lux,Main Street,1990,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4830144-for-sale-alexandria-sn-styfnw-al-kazeno-st/
EG-5194919,شقة للبيع في ثروت - فيو مفتوح على الشارع قرب البحر,"2,650,000 EGP",San Stefano,2,2,120,2,Lux,Side Street,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/5194919-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5058168,شقه للبيع,"7,000,000 EGP",San Stefano,3,3,280,Ground,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5058168-for-sale-alexandria-sn-styfnw/
EG-5184091,شقة الترا سوبر لوكس للبيع في سان ستيفانو - الإسكندرية,"6,000,000 EGP",San Stefano,3,2,165,1,Extra Super Lux,Other,2019,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5184091-for-sale-alexandria-sn-styfnw/
EG-5167230,شقة فاخرة على البحر مباشرة (فورسيزون),"25,000,000 EGP",San Stefano,6,4,298,5,Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5167230-for-sale-alexandria-sn-styfnw/
EG-5189845,شقة للبيع في سان ستيفانو,"4,700,000 EGP",San Stefano,3,2,143,12,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189845-for-sale-alexandria-sn-styfnw/
EG-5188655,شقة للبيع بسان ستيفانو - إطلالة مميزة ومرافق متكاملة,"4,600,000 EGP",San Stefano,3,2,143,12,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5188655-for-sale-alexandria-sn-styfnw/
EG-5166527,شقة للبيع في منطقة ثروت,"5,250,000 EGP",San Stefano,3,2,200,2,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5166527-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5169969,شقة للبيع في شارع عبد المنعم الدليل,"4,500,000 EGP",San Stefano,3,2,150,11,Super Lux,Other,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/5169969-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5179907,شقة للبيع في سان استيفانو - الإسكندرية,"1,900,000 EGP",San Stefano,2,1,100,4,Super Lux,Other,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/5179907-for-sale-alexandria-sn-styfnw/
EG-5194303,شقة للبيع في سان ستيفانو,"15,000,000 EGP",San Stefano,3,2,143,12,Extra Super Lux,Main Street,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5194303-for-sale-alexandria-sn-styfnw/
EG-5176732,شقة للبيع في سان استيفانو، الإسكندرية,"1,900,000 EGP",San Stefano,2,1,100,Ground,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5176732-for-sale-alexandria-sn-styfnw/
EG-5167832,شقة للبيع في منطقة ثروت,"3,700,000 EGP",San Stefano,2,1,105,3,Without Finish,Main Street,1999,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5167832-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5191455,"شقة فاخرة للبيع في سان ستيفانو - خطوات من البحر""","4,700,000 EGP",San Stefano,3,2,143,12,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191455-for-sale-alexandria-sn-styfnw/
EG-5169005,شقة 100 متر للبيع في سان ستيفانو – تصلح للسكن أو النشاط التجاري,"1,900,000 EGP",San Stefano,2,1,100,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5169005-for-sale-alexandria-sn-styfnw/
EG-4887909,شقة 175 متر للبيع سان ستيفانو خطوات من الترام ( •,"7,000,000 EGP",San Stefano,3,2,175,5,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4887909-for-sale-alexandria-sn-styfnw/
EG-5169679,شقة للبيع في سان ستيفانو,"5,500,000 EGP",San Stefano,3,2,185,5,Extra Super Lux,Other,2012,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5169679-for-sale-alexandria-sn-styfnw/
EG-4878084,Apartments For sale in Abd El-Salam Aref St.,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Main Street,2013,Cash,Private Owner,Asherif86,https://aqarmap.com.eg/en/listing/4878084-for-sale-alexandria-sn-styfnw-abd-el-salam-aref-st/
EG-5165463,شقة للبيع بسان ستيفانو,"5,500,000 EGP",San Stefano,3,3,185,5,Extra Super Lux,Main Street,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5165463-for-sale-alexandria-sn-styfnw/
EG-5194478,شقة 165 متر للبيع في سان ستيفانو,"5,000,000 EGP",San Stefano,3,2,165,4,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5194478-for-sale-alexandria-sn-styfnw/
EG-5194425,شقة للبيع في سان ستيفانو,"5,000,000 EGP",San Stefano,3,2,165,4,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5194425-for-sale-alexandria-sn-styfnw/
EG-5059926,شقه للبيع 175م,"7,000,000 EGP",San Stefano,3,2,175,5,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5059926-for-sale-alexandria-sn-styfnw/
EG-5146830,شقة للبيع 185 متر مباشر ريسبشن 3 قطع 3 غرف نوم 2 حمام مطبخ,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Main Street,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5146830-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-5019157,شقه للبيع بالاسكندريه 110 متر,"3,250,000 EGP",San Stefano,2,1,110,6,Lux,Sea View,1995,Cash,Broker,,https://aqarmap.com.eg/en/listing/5019157-for-sale-alexandria-sn-styfnw/
EG-4836135,سان استيفانو و موازي لشارع ابوقير.128 متر,"5,800,000 EGP",San Stefano,2,2,128,1,Super Lux,Main Street,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4836135-for-sale-alexandria-sn-styfnw/
EG-5130322,شقة تمليك 125 متر في منطقة راقيه,"3,000,000 EGP",San Stefano,3,2,125,1,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5130322-for-sale-alexandria-sn-styfnw/
EG-5138982,شقة للبيع بالاسكندرية سان 120 متر,"2,500,000 EGP",San Stefano,2,1,120,4,Super Lux,Other,1986,Cash,Broker,,https://aqarmap.com.eg/en/listing/5138982-for-sale-alexandria-sn-styfnw/
EG-4927039,شقة للبيع سان ستيفانو 175م,"7,000,000 EGP",San Stefano,3,2,175,5,Extra Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/4927039-for-sale-alexandria-sn-styfnw/
EG-5032648,شقة فاخرة للبيع في سان ستيفانو على الترام مباشرة 185 متر,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5032648-for-sale-alexandria-sn-styfnw/
EG-5164537,شقة للبيع في سان ستيفانو,"5,000,000 EGP",San Stefano,3,2,165,4,Extra Super Lux,Main Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5164537-for-sale-alexandria-sn-styfnw/
EG-5129976,شقه ١٠٠ و فى ثروت للبيع,"3,100,000 EGP",San Stefano,2,2,100,7,Super Lux,Main Street,2001,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5129976-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-4862631,شقه للبيع في البيطاش,"850,000 EGP",San Stefano,3,1,180,6,Extra Super Lux,Corner,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4862631-for-sale-alexandria-sn-styfnw/
EG-5006173,• شقة للبيع ١٦٥ م فى السرايا على الترام • تري آلبحر بوضوح • •,"4,300,000 EGP",San Stefano,3,3,165,15,Super Lux,Sea View,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5006173-for-sale-alexandria-sn-styfnw-mohammed-al-eqbal-st/
EG-5115225,شقه للبيع,"37,000,000 EGP",San Stefano,5,4,600,10,Semi Finished,Other,2028,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5115225-for-sale-alexandria-sn-styfnw/
EG-5024304,للبيع شقه بسان استفانوا 175 متر,"4,500,000 EGP",San Stefano,3,2,175,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5024304-for-sale-alexandria-sn-styfnw/
EG-5059981,شقه للبيع _ مساحة 185م,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5059981-for-sale-alexandria-sn-styfnw/
EG-5021986,شقه للبيع بالاسكندريه 175 متر,"4,500,000 EGP",San Stefano,3,2,175,1,Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5021986-for-sale-alexandria-sn-styfnw/
EG-5018933,شقه للبيع بالاسكندريه 175 متر,"5,000,000 EGP",San Stefano,3,2,175,1,Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5018933-for-sale-alexandria-sn-styfnw/
EG-5087881,شقه للبيع 185 متر,"5,600,000 EGP",San Stefano,3,2,185,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087881-for-sale-alexandria-sn-styfnw/
EG-5143520,شقه للبيع في سان ستيفانو,"5,500,000 EGP",San Stefano,3,2,185,5,Super Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5143520-for-sale-alexandria-sn-styfnw/
EG-5010281,شقة للبيع,"11,000,000 EGP",San Stefano,4,3,380,3,Super Lux,Other,2004,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5010281-for-sale-alexandria-sn-styfnw-abd-el-khalik-tharwat-st/
EG-4751634,شقه للبيع. ارقي احياء الاسكندريه و اجملها. قريبه من مول سان ستفانو,"2,900,000 EGP",San Stefano,3,2,125,3,Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4751634-for-sale-alexandria-sn-styfnw/
