Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5189561,شقة رائعة للبيع في الهانوفيل - فرصة مميزة,"550,000 EGP",El Hanouvel,3,1,130,1,Lux,Side Street,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189561-for-sale-alexandria-el-hanouvel/
EG-5187990,شقه للبيع في الهانوفيل,"750,000 EGP",El Hanouvel,2,2,160,Ground,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5187990-for-sale-alexandria-el-hanouvel/
EG-5189897,دوبلكس للبيع في الهانوفيل,"1,000,000 EGP",El Hanouvel,3,2,200,Ground,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189897-for-sale-alexandria-el-hanouvel/
EG-5189883,شقة للبيع في الهانوفيل,"270,000 EGP",El Hanouvel,2,1,90,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189883-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5188706,شقة للبيع في الهانوفيل - فرصة استثمارية مميزة,"900,000 EGP",El Hanouvel,3,1,130,7,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5188706-for-sale-alexandria-el-hanouvel/
EG-5189988,شقة للبيع - الهانوفيل، شارع السلام,"500,000 EGP",El Hanouvel,2,1,110,1,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5189988-for-sale-alexandria-el-hanouvel-bab-el-salam-st/
EG-5189164,شقة للبيع في العجمي، الهانوفيل,"430,000 EGP",El Hanouvel,3,1,120,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189164-for-sale-alexandria-el-hanouvel/
EG-5191462,شقة للبيع في الهانوفيل,"270,000 EGP",El Hanouvel,2,1,80,2,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191462-for-sale-alexandria-el-hanouvel/
EG-5189890,شقة للبيع في الإسكندرية، شارع جامع القويري,"420,000 EGP",El Hanouvel,2,1,90,1,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5189890-for-sale-alexandria-el-hanouvel/
EG-5189900,شقة للبيع في الهانوفيل,"1,200,000 EGP",El Hanouvel,3,1,110,7,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5189900-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5189898,شقة للبيع في العجمي الهانوفيل,"360,000 EGP",El Hanouvel,3,1,100,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189898-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5189012,شقة للبيع في الهانوفيل,"620,000 EGP",El Hanouvel,3,1,130,2,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189012-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5187945,شقة للبيع الهانوفيل 3 دقايق للبحر,"285,000 EGP",El Hanouvel,2,1,70,4,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5187945-for-sale-alexandria-el-hanouvel/
EG-5191403,"شقة للبيع بموقع مميز بين الهانوفيل والحديد والصلب""","450,000 EGP",El Hanouvel,3,1,115,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191403-for-sale-alexandria-el-hanouvel-al-haded-we-al-soulb-st/
EG-5191451,"شقة للبيع في الهانوفيل - موقع مميز""","450,000 EGP",El Hanouvel,2,1,130,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191451-for-sale-alexandria-el-hanouvel/
EG-5187753,شقة للبيع في الهانوفيل,"260,000 EGP",El Hanouvel,2,1,80,7,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5187753-for-sale-alexandria-el-hanouvel/
EG-5189875,شقة للبيع في العجمي - الهانوفيل,"850,000 EGP",El Hanouvel,3,1,130,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189875-for-sale-alexandria-el-hanouvel/
EG-5082088,شقه للبيع في الهانوفيل,"450,000 EGP",El Hanouvel,2,1,100,2,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5082088-for-sale-alexandria-el-hanouvel/
EG-5106127,شقه للبيع 90 م-الهانوفيل قريبه من قصر القويري ▪غرفتين -ريسيبشن -1 حمام -2 بلكون,"250,000 EGP",El Hanouvel,2,1,90,1,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5106127-for-sale-alexandria-el-hanouvel/
EG-5075462,شقه للبيع بالاسكندريه ش الفردى قريبه من ش الهانوفيل الرئيسى بالعجمى,"450,000 EGP",El Hanouvel,2,1,90,2,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5075462-for-sale-alexandria-el-hanouvel/
EG-5060181,شقه للبيع في الهانوفيل,"500,000 EGP",El Hanouvel,3,1,120,6,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5060181-for-sale-alexandria-el-hanouvel/
EG-5081566,شقه للبيع في الهانوفيل آخر ورشة البلاط مساحه 90م,"420,000 EGP",El Hanouvel,2,1,90,8,Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081566-for-sale-alexandria-el-hanouvel/
EG-5067529,شقة للبيع الهانوفيل شارع ورشة البلاط,"485,000 EGP",El Hanouvel,2,1,90,1,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5067529-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5081755,شقه للبيع في الهانوفيل,"400,000 EGP",El Hanouvel,4,1,150,2,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081755-for-sale-alexandria-el-hanouvel-emtedad-fatma-al-zahraa-st/
EG-5082025,شقه للبيع في الهانوفيل,"150,000 EGP",El Hanouvel,2,1,80,7,Without Finish,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5082025-for-sale-alexandria-el-hanouvel/
EG-5066891,شقة لؤطة للبيع الهانوفيل موقع مميز,"600,000 EGP",El Hanouvel,3,1,90,3,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5066891-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5081687,شقة للبيع دور ارضي مرتفع غير مجروحه,"800,000 EGP",El Hanouvel,3,1,160,Ground,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081687-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5081570,شقه للبيع علي الطوب اخر ورشة البلاط,"160,000 EGP",El Hanouvel,2,1,80,2,Without Finish,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081570-for-sale-alexandria-el-hanouvel/
EG-5081981,شقه للبيع في الهانوفيل,"250,000 EGP",El Hanouvel,2,1,85,Ground,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081981-for-sale-alexandria-el-hanouvel/
EG-5081533,شقه للبيع في الهانوفيل خطوتين من الرئيسي قاصد كريم,"560,000 EGP",El Hanouvel,2,1,90,7,Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081533-for-sale-alexandria-el-hanouvel/
EG-5081882,شقه للبيع بالعجمي الدور التالت عداد كهرباء وعداد مياه مجمع الغاز مساحة ٨٠ متر,"260,000 EGP",El Hanouvel,2,1,80,3,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081882-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5060024,شقه للبيع في الهانوفيل,"360,000 EGP",El Hanouvel,3,1,110,5,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5060024-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5106329,شقه في الهانوفيل,"310,000 EGP",El Hanouvel,2,1,75,6,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5106329-for-sale-alexandria-el-hanouvel/
EG-5106447,شقه للبيع مساحه 85متر غرفتين وريسبشن ومطبخ معزول وحمام كبير والغرف كبيره وليها,"250,000 EGP",El Hanouvel,2,1,85,1,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5106447-for-sale-alexandria-el-hanouvel-mohammed-abd-el-hameed-abou-gomaa-st/
EG-5066908,شقة لقطة للبيع الهانوفيل شارع ورشة,"360,000 EGP",El Hanouvel,3,1,110,5,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5066908-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5106454,شقة للبيع العجمي الهانوفيل اول شارع الفردي الدور ال٣ 120م ٢ اوضة كبار ٢ بلكونة,"550,000 EGP",El Hanouvel,2,1,120,3,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5106454-for-sale-alexandria-el-hanouvel/
EG-5067562,شقة للبيع فى الهانوفيل,"400,000 EGP",El Hanouvel,2,1,85,2,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5067562-for-sale-alexandria-el-hanouvel/
EG-5073957,شقه للبيع بمساكن الحديد والصلب بفضه,"270,000 EGP",El Hanouvel,2,1,90,Ground,Lux,Garden,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5073957-for-sale-alexandria-el-hanouvel-al-haded-we-al-soulb-st/
EG-5073915,شقه في الهانوفيل,"500,000 EGP",El Hanouvel,2,1,90,3,Extra Super Lux,Main Street,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5073915-for-sale-alexandria-el-hanouvel/
EG-5073476,شقه للبيع بالاسكندريه الهانوفيل بقصر القويرى ش سوبر ماركت بيت الكرم,"600,000 EGP",El Hanouvel,3,1,100,8,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5073476-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5104623,شقه للبيع 75م - الهانوفيل الاصدقاء شارع علي ميدان,"260,000 EGP",El Hanouvel,2,1,75,2,Lux,Side Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5104623-for-sale-alexandria-el-hanouvel/
EG-5074347,شقه للبيع بسعر لقطه 85م,"280,000 EGP",El Hanouvel,2,1,85,4,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5074347-for-sale-alexandria-el-hanouvel-el-zahraa-city-st/
EG-5074313,ستوديو للبيع بسعر لقطه 80م,"270,000 EGP",El Hanouvel,1,1,80,1,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5074313-for-sale-alexandria-el-hanouvel-el-zahraa-city-st/
EG-5072766,شقة للبيع في العجمي,"270,000 EGP",El Hanouvel,2,1,80,2,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5072766-for-sale-alexandria-el-hanouvel/
EG-5073709,شقه لقطهه بلأسكندريه في شهرزاد.,"550,000 EGP",El Hanouvel,2,1,106,5,Lux,Main Street,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5073709-for-sale-alexandria-el-hanouvel/
EG-5070107,شقة للبيع في العجمي,"145,000 EGP",El Hanouvel,2,1,75,1,Without Finish,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070107-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5073938,العجمي اخر شارع الهانوفيل,"600,000 EGP",El Hanouvel,3,1,150,7,Without Finish,Sea View,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5073938-for-sale-alexandria-el-hanouvel/
EG-5073597,شقه فيوووو بحر ❤️,"600,000 EGP",El Hanouvel,2,1,95,4,Extra Super Lux,Sea View,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5073597-for-sale-alexandria-el-hanouvel/
EG-5073390,شقه للبيع بالاسكندريه الهانوفيل,"310,000 EGP",El Hanouvel,3,1,90,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5073390-for-sale-alexandria-el-hanouvel-hafela-st/
EG-5073352,شقه للبيع سوبر لوكس 130 متر,"930,000 EGP",El Hanouvel,3,1,130,8,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5073352-for-sale-alexandria-el-hanouvel/
EG-5073861,روف للبيع بالاسكندرية الهانوفيل 150 متر,"650,000 EGP",El Hanouvel,2,1,150,Ground,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5073861-for-sale-alexandria-el-hanouvel/
EG-5095695,شقه للبيع,"380,000 EGP",El Hanouvel,2,1,70,6,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095695-for-sale-alexandria-el-hanouvel/
EG-5074462,شقه للبيع بالاسكندريه الهانوفيل ش ورشه البلاط أمام مدرسه الحياه الخاصه,"320,000 EGP",El Hanouvel,2,1,80,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5074462-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5105468,الهانوفيل على قصر القويرى نفسه 3غرف وريسبشن قطعتين كامله العدادات تشطيب سوبر سو,"700,000 EGP",El Hanouvel,3,1,120,Ground,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5105468-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5070095,شقة للبيع في العجمي,"370,000 EGP",El Hanouvel,2,1,100,1,Super Lux,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070095-for-sale-alexandria-el-hanouvel/
EG-5097992,شقه للبيع في الهانوفيل شارع جزاره سعد خطواط للشارع الرئيسي .,"400,000 EGP",El Hanouvel,3,1,100,1,Semi Finished,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5097992-for-sale-alexandria-el-hanouvel-el-zahraa-city-st/
EG-5096702,شقه للبيع بالاسكندريه 3نمره من ش الهانوفيل الرئيسى اول ش ورشه البلاط,"550,000 EGP",El Hanouvel,3,1,100,2,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5096702-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5065734,شقة عريس جاهزه على المفتاح للبيع الهانوفيل جابر حافظ,"450,000 EGP",El Hanouvel,3,1,95,6,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5065734-for-sale-alexandria-el-hanouvel-gabir-hafez-st/
EG-5072290,شقة للبيع في العجمي,"410,000 EGP",El Hanouvel,3,1,120,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072290-for-sale-alexandria-el-hanouvel/
EG-5071419,شقه للبيع بالهانوفيل,"700,000 EGP",El Hanouvel,3,1,110,2,Extra Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5071419-for-sale-alexandria-el-hanouvel/
EG-5072275,شقة للبيع الهانوفيل شارع محمد الفردى,"680,000 EGP",El Hanouvel,3,1,130,6,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5072275-for-sale-alexandria-el-hanouvel/
EG-5105613,شقه في الهانوفيل 85 متر صافي دور ارضي داخلي 3 غرف وصاله غرفتين كبار واوضه اطف,"220,000 EGP",El Hanouvel,3,1,85,Ground,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5105613-for-sale-alexandria-el-hanouvel/
EG-5070954,شقة للبيع في العجمي,"160,000 EGP",El Hanouvel,2,1,85,2,Without Finish,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070954-for-sale-alexandria-el-hanouvel/
EG-5070696,شقه للبيع في الهانوفيل,"650,000 EGP",El Hanouvel,3,1,110,5,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070696-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5100966,شقه للبيع 80م,"170,000 EGP",El Hanouvel,2,1,80,Ground,Semi Finished,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5100966-for-sale-alexandria-el-hanouvel/
EG-5072269,شقة للبيع في العجمي,"750,000 EGP",El Hanouvel,3,1,130,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072269-for-sale-alexandria-el-hanouvel/
EG-5065210,شقة للبيع الحديد والصلب,"460,000 EGP",El Hanouvel,3,1,140,5,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5065210-for-sale-alexandria-el-hanouvel-al-haded-we-al-soulb-st/
EG-5072149,شقه للبيع بالاسكندريه 5نمره من ش الحديد والصلب الربع الأول من ش العجمى ابو يوسف,"500,000 EGP",El Hanouvel,2,1,100,4,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072149-for-sale-alexandria-el-hanouvel-al-haded-we-al-soulb-st/
EG-5058760,شقه لقطه للبيع سوبر لوكس,"350,000 EGP",El Hanouvel,2,1,85,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5058760-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5065799,شقة للبيع الهانوفيل عبد المنعم جابر,"430,000 EGP",El Hanouvel,3,1,110,5,Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5065799-for-sale-alexandria-el-hanouvel/
EG-5101290,شقه للبيع بالاسكندريه العجمى الهانوفيل أمام مسجد الدكتور سعد الدين,"380,000 EGP",El Hanouvel,2,1,85,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5101290-for-sale-alexandria-el-hanouvel-dr-saad-el-deen-st/
EG-5072324,شقة للبيع في العجمي,"210,000 EGP",El Hanouvel,2,1,85,4,Super Lux,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072324-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5065897,شقة للبيع الهانوفيل ش ابراهيم عبد الباعث,"450,000 EGP",El Hanouvel,4,2,155,3,Semi Finished,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5065897-for-sale-alexandria-el-hanouvel/
EG-5072314,شقة للبيع في العجمي,"400,000 EGP",El Hanouvel,3,2,130,8,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072314-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5071449,للبيع شقه بالهانوفيل,"400,000 EGP",El Hanouvel,2,1,85,3,Super Lux,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5071449-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5072256,شقه للبيع بالاسكندريه العجمى الحديد والصلب خلف عماره خمسه,"320,000 EGP",El Hanouvel,2,1,80,4,Without Finish,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072256-for-sale-alexandria-el-hanouvel-al-haded-we-al-soulb-st/
EG-5058162,شقة للبيع بالاسكندرية الهانوفيل 85متر,"400,000 EGP",El Hanouvel,2,1,85,10,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5058162-for-sale-alexandria-el-hanouvel/
EG-5072502,امتلك شقه,"450,000 EGP",El Hanouvel,3,2,130,8,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072502-for-sale-alexandria-el-hanouvel-kasr-al-quiri-st-1/
EG-5072479,امتلك شقه,"370,000 EGP",El Hanouvel,2,1,100,2,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072479-for-sale-alexandria-el-hanouvel/
EG-5070935,شقة للبيع في العجمي,"285,000 EGP",El Hanouvel,2,1,85,2,Lux,Other,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070935-for-sale-alexandria-el-hanouvel/
EG-5072453,امتلك شقه,"280,000 EGP",El Hanouvel,2,1,70,2,Extra Super Lux,Other,2019,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5072453-for-sale-alexandria-el-hanouvel-el-warsha-st/
EG-5069905,شقة للبيع في العجمي,"750,000 EGP",El Hanouvel,4,1,170,1,Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/5069905-for-sale-alexandria-el-hanouvel/
EG-5072440,امتلك شقه,"450,000 EGP",El Hanouvel,3,1,125,1,Super Lux,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072440-for-sale-alexandria-el-hanouvel/
EG-5072465,امتلك شقه,"500,000 EGP",El Hanouvel,3,1,130,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072465-for-sale-alexandria-el-hanouvel-rich-home-st/
EG-5070078,شقة للبيع في العجمي,"600,000 EGP",El Hanouvel,3,1,120,1,Semi Finished,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070078-for-sale-alexandria-el-hanouvel-rich-home-st/
EG-5070059,شقة للبيع في العجمي,"200,000 EGP",El Hanouvel,2,1,75,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070059-for-sale-alexandria-el-hanouvel/
