Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-4843724,Apartments For sale in Abd El Aziz Fahmy St.,"9,500,000 EGP",Stanley,4,2,322,13,Super Lux,Sea View,2004,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4843724-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-4749957,Apartments For sale in Abd El Aziz Fahmy St.,"9,000,000 EGP",Stanley,4,2,280,13,Super Lux,Sea View,2008,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4749957-for-sale-abd-el-aziz-fahmy-st/
EG-4958092,شقة للبيع 250 م ستانلى (ش رشدى باشا-خطوات من البحر),"5,000,000 EGP",Stanley,3,2,250,10,Super Lux,Main Street,1999,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4958092-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-4961778,Apartment for sale 150 sqm Stanley (steps from the sea),"6,750,000 EGP",Stanley,3,2,150,4,Extra Super Lux,Main Street,2024,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4961778-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-4843731,Duplex apartment for sale 180 m Louran (El-Eqbal main st.),"6,500,000 EGP",Stanley,3,2,180,5,Super Lux,Other,2019,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4843731-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-4731096,Apartment for sale - Stanley - area 180 square meters,"4,000,000 EGP",Stanley,4,3,180,9,Lux,Main Street,2015,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4731096-for-sale-abd-el-aziz-fahmy-st/
EG-5082572,شقه فى استانلى للبيع او الايجار,"3,500,000 EGP",Stanley,2,1,70,4,Lux,Side Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5082572-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-5060237,شقه للبيع المساحه ٢٤٠ متر,"7,200,000 EGP",Stanley,3,3,240,9,Super Lux,Other,2008,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5060237-for-sale-alexandria-stanley/
EG-4995376,• شقه للبيع ١٢٠ م في ستانلي • تانى نمرة بحر •,"5,000,000 EGP",Stanley,3,1,120,2,Lux,Other,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/4995376-for-sale-alexandria-stanley/
EG-5029688,Exceptional appartment Stanley beach all rooms with direct view on the sea,"16,000,000 EGP",Stanley,6,5,391,10,Super Lux,Sea View,1992,Cash,Private Owner,Dr Mashaly,https://aqarmap.com.eg/en/listing/5029688-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-5194524,شقة فاخرة بمساحة 360 متر، تقع في ستانلي مباشرة على البحر، مع إطلالة بانورامية رائعة.,"38,000,000 EGP",Stanley,4,4,360,15,Super Lux,Sea View,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5194524-for-sale-alexandria-stanley/
EG-4819581,"Stanley Sea view, panoramic apartment, 140 m (old rent waiver)","2,700,000 EGP",Stanley,2,2,140,4,Super Lux,Sea View,1998,Cash,Broker,Turkyre Realestate,https://aqarmap.com.eg/en/listing/4819581-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-4910853,Apartments For sale in Abd El Aziz Fahmy St.,"2,600,000 EGP",Stanley,3,2,125,5,Lux,Other,1991,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4910853-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-5012921,شقة للبيع في ستانلي مطلوب 2.800.000 ج مساحة 125 م +,"2,800,000 EGP",Stanley,3,1,125,1,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5012921-for-sale-alexandria-stanley/
EG-5003601,شقه للبيع 3 غرف منهم غرفه مفتوحه على الريسبشن اتحاد ملاك حارس عقار ١٢٠ متر,"5,000,000 EGP",Stanley,2,1,120,2,Super Lux,Side Street,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/5003601-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-5101159,شقة للبيع ستانلي تاني نمرة من البحر,"5,000,000 EGP",Stanley,4,3,180,9,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5101159-for-sale-alexandria-stanley/
EG-5075111,ستانلي شارع عبد الرحمن شكري ١٥٠ متر امام فتح الله,"3,700,000 EGP",Stanley,3,1,150,6,Super Lux,Main Street,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5075111-for-sale-alexandria-stanley/
EG-4794710,Apartments For sale in Abd El Aziz Fahmy St.,"5,000,000 EGP",Stanley,4,1,200,7,Extra Super Lux,Garden,1990,Cash,Private Owner,محمد محمد سعيد,https://aqarmap.com.eg/en/listing/4794710-for-sale-abd-el-aziz-fahmy-st/
EG-4788312,Duplex for sale - Stanley - 400 meters,"10,000,000 EGP",Stanley,6,5,400,6,Extra Super Lux,Main Street,1988,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4788312-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-5077431,الدور الثالث خلف سلطنه ستانلي مباشره مرخصه بناء ٢٠١٥ المطلوب ٤مليون ٢٥٠ الف,"4,250,000 EGP",Stanley,3,1,105,3,Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5077431-for-sale-alexandria-stanley/
EG-5083028,شقه للبيع مباني 2017 رخصه,"3,700,000 EGP",Stanley,3,2,150,6,Extra Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083028-for-sale-alexandria-stanley/
EG-5010206,شقة للبيع,"8,100,000 EGP",Stanley,5,3,220,3,Super Lux,Other,2006,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5010206-for-sale-alexandria-stanley/
EG-5006235,شقه للبيع في ستانلي,"6,660,000 EGP",Stanley,3,2,180,5,Super Lux,Other,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/5006235-for-sale-alexandria-stanley/
EG-5088151,شقه للبيع تشطيب الترا سوبر لوكس 150 متر (ريسبشن قطعتين) ( 3 غرف),"3,700,000 EGP",Stanley,3,1,150,6,Extra Super Lux,Side Street,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5088151-for-sale-alexandria-stanley/
EG-5078087,شقه للبيع تشطيب الترا سوبر لوكس 150 متر,"3,700,000 EGP",Stanley,3,1,150,6,Extra Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5078087-for-sale-alexandria-stanley/
EG-4970572,Apartments For sale in Abd El Aziz Fahmy St.,"6,500,000 EGP",Stanley,2,2,126,7,Super Lux,Sea View,1994,Cash,Private Owner,adham mostafa,https://aqarmap.com.eg/en/listing/4970572-for-sale-alexandria-stanley-abd-el-aziz-fahmy-st/
EG-4908316,شقه للبيع ستانلي بالقرب من البحر بجوار مدرسه طه حسين 125متر 3غرفه ورسيبشن,"2,750,000 EGP",Stanley,3,1,125,5,Super Lux,Other,1980,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908316-for-sale-alexandria-stanley/
EG-4831397,بينتاهوس للبيع -استانلي ٢٥٠ متر مربع,"9,000,000 EGP",Stanley,3,3,250,11,Lux,Main Street,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4831397-for-sale-alexandria-stanley/
EG-4935788,شقة فى أرقى مناطق الإسكندرية,"5,800,000 EGP",Stanley,3,3,185,4,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4935788-for-sale-alexandria-stanley/
EG-4800369,شقه للبيع 157 متر – ستانلي – تري البحر,"6,500,000 EGP",Stanley,3,2,157,7,Super Lux,Sea View,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4800369-for-sale-alexandria-stanley/
EG-4873702,شقة للبيع في ستانلي,"4,100,000 EGP",Stanley,3,1,175,8,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4873702-for-sale-alexandria-stanley/
EG-5024373,شقة المساحة : ١٢٥ مترعدد الغرف : ٣ غرف كبار مقفولةمنها غرفة علي الشارع الرئيسي,"2,400,000 EGP",Stanley,3,1,125,5,Super Lux,Side Street,1989,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5024373-for-sale-alexandria-stanley/
EG-4775482,شقة للبيع 145متر ستانلي خطوات للبحر,"2,400,000 EGP",Stanley,3,2,145,3,Super Lux,Other,1975,Cash,Broker,,https://aqarmap.com.eg/en/listing/4775482-for-sale-alexandria-stanley/
EG-4983806,شقة في منطقة ستانلي شارع زكي بدوي,"2,200,000 EGP",Stanley,4,1,120,6,Super Lux,,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4983806-for-sale-alexandria-stanley/
EG-4872958,استالى شقه للبيع ١٧٥م الدور ٨ وليس الاخير,"4,100,000 EGP",Stanley,3,1,175,8,Extra Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4872958-for-sale-alexandria-stanley/
EG-4751644,١٤٠ متر صافي ٣ غرف مقفولين كبار و صاله قطعتين و ٢ حمام و مطبخ,"2,500,000 EGP",Stanley,3,2,140,3,Extra Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4751644-for-sale-alexandria-stanley/
EG-4888984,- شقة للبيع 225 م بستانلي - مطلات مفتوحه وترى البحر +,"7,000,000 EGP",Stanley,3,1,225,8,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4888984-for-sale-alexandria-stanley/
EG-5000896,شقه للبيع,"2,400,000 EGP",Stanley,3,2,145,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5000896-for-sale-alexandria-stanley/
EG-4928756,شقه فيو كوبرى ستانلى,"4,500,000 EGP",Stanley,3,1,110,12,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4928756-for-sale-alexandria-stanley/
