Source.Name,Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
properties-sporting1.csv,EG-5172142,Apartments For sale in El Geish Road,"2,300,000 EGP",Sporting,3,1,125,1,Extra Super Lux,Main Street,2018,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5172142-for-sale-alexandria-sporting-el-geish-road/
properties-sporting1.csv,EG-5131776,Apartments For sale in Abou Quer St,"14,000,000 EGP",Sporting,3,2,240,11,Extra Super Lux,Main Street,2023,Cash,Building Developer,sira real estate,https://aqarmap.com.eg/en/listing/5131776-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting1.csv,EG-5203317,Luxury apartment for sale in Sporting 220m,"5,450,000 EGP",Sporting,3,2,220,7,Super Lux,Main Street,2004,Cash,Broker,ghofran real estate,https://aqarmap.com.eg/en/listing/5203317-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting1.csv,EG-5129226,Apartments For sale in Tiba St,"3,850,000 EGP",Sporting,3,2,165,2,Super Lux,Other,2014,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5129226-for-sale-alexandria-sporting-tiba-st/
properties-sporting1.csv,EG-5205894,Apartments For sale in Al Shahid Shehab Abou Al Snon St,"3,250,000 EGP",Sporting,2,2,130,12,Super Lux,Main Street,1990,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5205894-for-sale-alexandria-sporting-al-shahid-shehab-abou-al-snon-st/
properties-sporting1.csv,EG-5133713,Apartment for sale - Sporting - area 247 square meters,"11,500,000 EGP",Sporting,4,3,247,6,Extra Super Lux,Main Street,2015,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/5133713-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting1.csv,EG-5170923,Apartments For sale in Tiba St,"2,400,000 EGP",Sporting,2,1,115,6,Super Lux,,1993,Cash,Building Developer,RCR Real State,https://aqarmap.com.eg/en/listing/5170923-for-sale-alexandria-sporting-tiba-st/
properties-sporting1.csv,EG-5176278,Apartments For sale in Abou Quer St,"5,700,000 EGP",Sporting,3,2,156,4,Super Lux,Main Street,2012,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5176278-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting1.csv,EG-5171792,"Residential Unit for Sale, 90m², Sporting – Abu Qir","1,650,000 EGP",Sporting,2,1,90,4,Super Lux,Main Street,1986,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/5171792-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting1.csv,EG-5201684,Apartments For sale in Abou Quer St,"2,460,000 EGP",Sporting,3,1,120,8,Super Lux,Other,2007,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5201684-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-5056554,Apartment for sale 370 m Sporting (direct tram),"9,000,000 EGP",Sporting,3,3,370,2,Lux,Main Street,2009,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/5056554-for-sale-alexandria-sporting-omar-lotfy-st/
properties-sporting2.csv,EG-4889369,Apartments For sale in Abou Quer St,"4,500,000 EGP",Sporting,3,2,150,2,Super Lux,Side Street,2013,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4889369-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-4927782,Apartments For sale in Abou Quer St,"4,500,000 EGP",Sporting,4,2,175,14,Extra Super Lux,Main Street,2008,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4927782-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-4796074,Apartment for sale - Sporting - area 140 square meters,"3,600,000 EGP",Sporting,3,2,140,5,Lux,Main Street,2012,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4796074-for-sale-alexandria-sporting-al-lakhmi-st/
properties-sporting2.csv,EG-5044784,Apartments For sale in El Geish Road,"2,250,000 EGP",Sporting,2,1,90,7,Super Lux,Other,2012,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5044784-for-sale-alexandria-sporting-el-geish-road/
properties-sporting2.csv,EG-5098748,Apartment for sale 110 m Sporting (Port Said St.),"2,800,000 EGP",Sporting,2,1,110,7,Super Lux,Other,1980,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5098748-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting2.csv,EG-4881106,Apartment for sale 250 m Sporting (Port Said main st.),"5,250,000 EGP",Sporting,3,3,250,12,Super Lux,Other,2007,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4881106-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-4837775,Apartments For sale in Abou Quer St,"4,700,000 EGP",Sporting,4,2,175,13,Super Lux,Side Street,2007,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4837775-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-5080916,Apartment for sale 330 m Sporting (Tiba St.),"6,600,000 EGP",Sporting,4,3,330,7,Super Lux,Other,2007,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5080916-for-sale-alexandria-sporting-tiba-st/
properties-sporting2.csv,EG-4932995,Apartment for sale 170 m Sporting (elgish Road),"6,200,000 EGP",Sporting,2,1,170,4,Super Lux,Main Street,1998,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4932995-for-sale-alexandria-sporting-al-kornish-sq/
properties-sporting2.csv,EG-4997106,Apartments For sale in Ahmed Allam St.,"4,900,000 EGP",Sporting,3,3,200,11,Super Lux,,2016,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4997106-for-sale-alexandria-sporting-ahmed-allam-st/
properties-sporting2.csv,EG-4833296,Apartments For sale in Abou Quer St,"12,000,000 EGP",Sporting,5,3,375,14,Super Lux,Side Street,2005,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4833296-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-4781856,Apartment for sale 305 m Sporting (Omar Lotfy St.),"10,250,000 EGP",Sporting,4,3,305,15,Extra Super Lux,Sea View,2016,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4781856-for-sale-alexandria-sporting-omar-lotfy-st/
properties-sporting2.csv,EG-4854496,Apartment for sale - Sporting - area 140 square meters,"3,600,000 EGP",Sporting,3,2,140,5,Lux,Main Street,2012,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4854496-for-sale-alexandria-sporting-al-lakhmi-st/
properties-sporting2.csv,EG-4807166,"Apartment for sale, 160 m, Sporting, Al-Hurriya Road","6,100,000 EGP",Sporting,3,2,160,13,Extra Super Lux,,2006,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4807166-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting2.csv,EG-5027378,شقة للبيع في سبورتنج ١٦٥م -خطوات من البحر,"5,200,000 EGP",Sporting,3,2,165,17,Extra Super Lux,Sea View,2014,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5027378-for-sale-alexandria-sporting/
properties-sporting2.csv,EG-4985124,Apartments For sale in Al Kornish Sq.,"3,000,000 EGP",Sporting,2,1,100,4,Lux,Sea View,1980,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4985124-for-sale-alexandria-sporting-al-kornish-sq/
properties-sporting2.csv,EG-4977472,Apartment for 170 m Sporting (Directly on the tram),"7,000,000 EGP",Sporting,3,2,170,13,Super Lux,Other,2015,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4977472-for-sale-alexandria-sporting-omar-lotfy-st/
properties-sporting2.csv,EG-4858098,Apartment for sale 155 m Sporting (Ahmed Alam st.),"4,500,000 EGP",Sporting,3,2,155,2,Super Lux,Other,2010,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4858098-for-sale-alexandria-sporting-ahmed-allam-st/
properties-sporting2.csv,EG-4969900,Apartment for sale - Sporting - area 140 square meters,"3,600,000 EGP",Sporting,3,2,140,5,Super Lux,Main Street,2012,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4969900-for-sale-alexandria-sporting-al-lakhmi-st/
properties-sporting3.csv,EG-4818738,Apartments For sale in Abou Quer St,"3,700,000 EGP",Sporting,3,1,145,16,Super Lux,Other,2015,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4818738-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting3.csv,EG-4936501,,"3,250,000 EGP",Sporting,3,2,140,18,Super Lux,Sea View,2014,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4936501-for-sale-alexandria-sporting-el-geish-road/
properties-sporting3.csv,EG-4798748,"Apartment for sale, 140 sqm, Sporting (Tanis Street)","3,300,000 EGP",Sporting,3,2,140,18,Super Lux,Sea View,2014,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4798748-for-sale-alexandria-sporting/
properties-sporting3.csv,EG-4805745,شقة للبيع 170م سبورتنج - 2 نمرة من البحر,"4,200,000 EGP",Sporting,3,2,170,11,Extra Super Lux,Main Street,2010,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4805745-for-sale-alexandria-sporting-al-kornish-sq/
properties-sporting3.csv,EG-4830714,"Apartment for sale, 110 m, Sporting (Army Road)","4,300,000 EGP",Sporting,3,2,110,5,Extra Super Lux,Sea View,1990,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4830714-for-sale-alexandria-sporting-el-geish-road/
properties-sporting3.csv,EG-5149416,Apartments For sale in Al Akaba St,"5,000,000 EGP",Sporting,3,2,135,15,Extra Super Lux,Main Street,2016,Cash,Broker,investa realestat,https://aqarmap.com.eg/en/listing/5149416-for-sale-alexandria-sporting-al-akaba-st/
properties-sporting3.csv,EG-4854333,Apartment for sale 170 m Sporting (elgish Road),"7,000,000 EGP",Sporting,2,1,170,4,Super Lux,Main Street,1998,Cash,Broker,Coldwell Banker Platinum,https://aqarmap.com.eg/en/listing/4854333-for-sale-alexandria-sporting-al-kornish-sq/
properties-sporting3.csv,EG-5098411,"Duplex For sale in sporting, see Sporting Club","6,000,000 EGP",Sporting,4,3,220,14,Super Lux,,2008,Cash or Installments,Broker,investa realestat,https://aqarmap.com.eg/en/listing/5098411-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting3.csv,EG-4829653,Apartments For sale in Port Said St.,"2,200,000 EGP",Sporting,2,1,90,Ground,Super Lux,Other,1900,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4829653-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting3.csv,EG-4728967,Apartments For sale in Abou Quer St,"4,000,000 EGP",Sporting,3,2,260,1,Lux,Main Street,1960,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/4728967-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting3.csv,EG-4837744,Apartments For sale in Luxor St,"2,000,000 EGP",Sporting,2,1,110,4,Extra Super Lux,Other,2005,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4837744-for-sale-alexandria-sporting-luxor-st/
properties-sporting3.csv,EG-4893244,Apartment for sale - Sporting - area 140 square meters,"3,600,000 EGP",Sporting,3,2,140,5,Lux,Main Street,2012,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4893244-for-sale-alexandria-sporting-al-lakhmi-st/
properties-sporting3.csv,EG-4955793,Apartments For sale in El Geish Road,"2,350,000 EGP",Sporting,2,1,90,7,Super Lux,Other,2012,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4955793-for-sale-alexandria-sporting-el-geish-road/
properties-sporting3.csv,EG-4954970,Apartments For sale in Abou Quer St,"2,150,000 EGP",Sporting,2,1,80,6,Super Lux,Main Street,2014,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/4954970-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting3.csv,EG-4927429,شقة للبيع 165م سبورتنج - ش طيبة,"3,750,000 EGP",Sporting,3,2,165,2,Super Lux,Main Street,2005,Cash,Building Developer,شقتى للتسويق العقارى,https://aqarmap.com.eg/en/listing/4927429-for-sale-alexandria-sporting-tiba-st/
properties-sporting3.csv,EG-4893675,Apartments For sale in Luxor St,"1,900,000 EGP",Sporting,2,1,110,4,Extra Super Lux,Main Street,2005,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/4893675-for-sale-alexandria-sporting-luxor-st/
properties-sporting3.csv,EG-5124173,شقه للبيع سبورتنج شارع طيبه 165متر/ مرخصه,"3,050,000 EGP",Sporting,3,1,165,5,Super Lux,Back,1995,Cash,Broker,investa realestat,https://aqarmap.com.eg/en/listing/5124173-for-sale-alexandria-sporting-tiba-st/
properties-sporting3.csv,EG-4796189,Apartment for sale 265 m Sporting (Abu Qir street),"17,225,000 EGP",Sporting,4,3,265,7,Super Lux,Other,2020,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4796189-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting3.csv,EG-4819112,شقة للبيع 170 م سبورتنج (ش طيبة),"2,750,000 EGP",Sporting,3,1,170,3,Super Lux,Other,1940,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4819112-for-sale-alexandria-sporting-tiba-st/
properties-sporting3.csv,EG-4840946,Apartment for sale 100 m Sporting (Port Said main st.),"2,200,000 EGP",Sporting,2,1,100,5,Super Lux,Other,1980,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4840946-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting4.csv,EG-5178186,شقة للبيع في سبورتنج - أحمد علام,"4,500,000 EGP",Sporting,3,2,155,3,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5178186-for-sale-alexandria-sporting-ahmed-allam-st/
properties-sporting4.csv,EG-5173810,شقة مميزة للبيع في سبورتنج بمساحة 90 متر، تقع على مقربة من نادي سبورتنج وشارع أبو قير، ومتفرعة من شارع دكتور حلمي بهجت.,"2,250,000 EGP",Sporting,2,1,90,9,Super Lux,Side Street,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/5173810-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5191472,شقة فاخرة للبيع في سبورتنج بالقرب من البحر,"3,400,000 EGP",Sporting,3,1,130,7,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191472-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5170092,فرصة للعرسان والأسر الصغيرة ب سيورتنج,"2,250,000 EGP",Sporting,2,1,90,9,Super Lux,Side Street,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5170092-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5166358,شقة للبيع في سبورتنج,"3,400,000 EGP",Sporting,3,1,130,1,Lux,Sea View,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5166358-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5173671,شقة للبيع في سبورتنج,"5,500,000 EGP",Sporting,3,2,220,7,Super Lux,Main Street,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5173671-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting4.csv,EG-5168491,شقة للبيع في سبورتينج,"4,800,000 EGP",Sporting,3,2,150,2,Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5168491-for-sale-alexandria-sporting-al-mountaesr-st/
properties-sporting4.csv,EG-5195201,شقة للبيع في سبورتنج أمام محطة الترام مباشرة,"4,600,000 EGP",Sporting,3,2,174,8,Super Lux,Other,2006,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5195201-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5186847,شقة فاخرة للبيع في سبورتنج,"3,400,000 EGP",Sporting,3,1,130,1,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5186847-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5194361,شقة للبيع في سبورتنج - شارع بورسعيد الرئيسي,"4,000,000 EGP",Sporting,3,1,110,10,Super Lux,Main Street,1999,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5194361-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting4.csv,EG-5194553,شقة للبيع في إسبورتنج,"2,300,000 EGP",Sporting,2,1,90,6,Super Lux,,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5194553-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5191452,"شقة فاخرة للبيع في سبورتنج - إطلالة بحرية مميزة""","3,400,000 EGP",Sporting,3,1,130,12,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191452-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5150155,شقة للبيع في سبورتنج,"2,300,000 EGP",Sporting,3,1,135,Ground,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5150155-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5174204,شقة للبيع في أسبورتنج - خطوات من شارع أبو قير,"950,000 EGP",Sporting,2,1,90,Ground,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5174204-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5169627,شقة للبيع في سبورتنج,"2,250,000 EGP",Sporting,2,1,90,9,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5169627-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5189822,شقة للبيع في سبورتنج,"2,300,000 EGP",Sporting,3,1,135,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5189822-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5191265,شقة للبيع في سبورتنج - فرصة فريدة لمحبي الفخامة!,"3,400,000 EGP",Sporting,3,1,130,1,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5191265-for-sale-alexandria-sporting/
properties-sporting4.csv,EG-5168249,شقة للبيع في سبورتنج - فرصة مميزة للعائلات الصغيرة!,"2,250,000 EGP",Sporting,2,1,90,9,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5168249-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting4.csv,EG-4860708,Apartments For sale in Ahmed Allam St.,"4,500,000 EGP",Sporting,3,2,155,2,Extra Super Lux,Main Street,2002,Cash,Broker,دنيا الاحلام,https://aqarmap.com.eg/en/listing/4860708-for-sale-alexandria-sporting-ahmed-allam-st/
properties-sporting4.csv,EG-5148819,شقه للبيع 135م في سبورتنج,"2,300,000 EGP",Sporting,3,1,135,Ground,Extra Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5148819-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5162707,شقة للبيع 90م في سبورتنج – فرصة مميزة للعائلات الصغيرة والعرسان!,"2,250,000 EGP",Sporting,2,1,90,9,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5162707-for-sale-alexandria-sporting-sidi-gabir-rd/
properties-sporting5.csv,EG-5116641,شقه للبيع كاملة العدادات ب سبورتنج,"3,000,000 EGP",Sporting,4,2,135,1,Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5116641-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting5.csv,EG-5164355,شقة للبيع في سبورتنج,"2,500,000 EGP",Sporting,2,1,100,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5164355-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting5.csv,EG-5148572,شقة للبيع في سبورتنج - إطلالة مميزة على نادي سبورتنج,"4,200,000 EGP",Sporting,3,2,154,1,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5148572-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5163547,فرصة رائعة للعرسان والأسر الصغيرة في سبورتنج!,"2,250,000 EGP",Sporting,2,1,90,9,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/5163547-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5135862,شقة للبيع في سبورتنج,"3,500,000 EGP",Sporting,2,1,100,13,Super Lux,Other,2013,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5135862-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5167520,شقة للبيع في سبورتنج قرب البحر,"2,300,000 EGP",Sporting,3,1,135,Ground,Super Lux,Main Street,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5167520-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5126187,شقه للبيع بالاسكندريه سبورتنج ش ابو قير الشارع إللى أمام النادى فى اخره,"2,000,000 EGP",Sporting,4,2,135,1,Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5126187-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting5.csv,EG-5162011,شقة للبيع في سبورتينج,"5,700,000 EGP",Sporting,3,1,156,4,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5162011-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5162415,شقة 200م للبيع في سبورتنج - فرصة لا تعوض!,"4,900,000 EGP",Sporting,3,3,200,11,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5162415-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5138585,شقه للبيع سوبر لوكس بمطلات غير مجروحه,"3,500,000 EGP",Sporting,2,1,100,13,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5138585-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5136143,شقة للبيع مساحه 130 متر 3 غرف وريسبشن ومطبخ وحمام عدادات الكهرباء والماء والغاز ب سبورتنج,"3,400,000 EGP",Sporting,3,1,130,1,Super Lux,Side Street,2002,Cash,Broker,,https://aqarmap.com.eg/en/listing/5136143-for-sale-alexandria-sporting-el-geish-road/
properties-sporting5.csv,EG-5125736,شقه للبيع لهواه الفخامه في سبورتنج تاني نمره من البحر,"3,400,000 EGP",Sporting,3,1,130,1,Super Lux,Sea View,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5125736-for-sale-alexandria-sporting-el-geish-road/
properties-sporting5.csv,EG-5133423,شقة لبيع ٩٠ متر غرفتين كبار وريسبشن قطعتين كبار مطبخ . حمام تشطيب الترا لوكس,"1,650,000 EGP",Sporting,2,1,90,4,Super Lux,Side Street,1988,Cash,Broker,,https://aqarmap.com.eg/en/listing/5133423-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting5.csv,EG-5131556,شقه للبيع كاملة العدادات,"2,200,000 EGP",Sporting,4,2,135,1,Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5131556-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting5.csv,EG-5166107,شقة 130 متر للبيع في سبورتنج بالقرب من البحر,"3,400,000 EGP",Sporting,3,1,130,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5166107-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5121096,شقه للبيع في سبورتنج,"2,000,000 EGP",Sporting,4,2,135,1,Super Lux,Main Street,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/5121096-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting5.csv,EG-5148844,شقة للبيع في سبورتنج - فرصة مميزة!,"2,300,000 EGP",Sporting,3,1,135,Ground,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5148844-for-sale-alexandria-sporting/
properties-sporting5.csv,EG-5109367,شقه للبيع 200 متر,"4,700,000 EGP",Sporting,3,3,200,11,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109367-for-sale-alexandria-sporting-abou-quer-st/
properties-sporting5.csv,EG-5136774,شقه للبيع 60 متر,"750,000 EGP",Sporting,2,1,60,Ground,Super Lux,Other,1980,Cash,Broker,,https://aqarmap.com.eg/en/listing/5136774-for-sale-alexandria-sporting-shr-bwr-s-yd/
properties-sporting6.csv,EG-5093689,شقه للبيع في سبورتينج علي الترام,"6,800,000 EGP",Sporting,3,2,170,13,Extra Super Lux,Sea View,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5093689-for-sale-alexandria-sporting/
