Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5171138,شقه مشروع العامرية 4أ - طلعت مصطفى,"120,000 EGP",El Amreya,2,1,60,4,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5171138-for-sale-alexandria-el-amreya/
EG-5181108,شقة للبيع في منطقة الفوريمايكا,"200,000 EGP",El Amreya,2,1,80,2,Super Lux,Other,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5181108-for-sale-alexandria-el-amreya/
EG-5093745,شقة للبيع بالاسكندرية العامرية 65 متر,"171,000 EGP",El Amreya,2,1,65,1,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5093745-for-sale-alexandria-el-amreya/
EG-5149218,شقة تمليك للبيع في منطقة مخزن الزيت,"350,000 EGP",El Amreya,3,1,90,2,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5149218-for-sale-alexandria-el-amreya/
EG-5143614,شقه للايجار القديم بمقدم 70الف و600جنيه شهريا,"70,000 EGP",El Amreya,2,1,85,4,Super Lux,Other,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5143614-for-sale-alexandria-el-amreya/
EG-5099620,شقة للبيع 100متر,"300,000 EGP",El Amreya,2,1,100,1,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5099620-for-sale-alexandria-el-amreya/
EG-4816376,شقة للبيع بالاسكندرية العامرية 85 متر,"520,000 EGP",El Amreya,2,1,85,4,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4816376-for-sale-alexandria-el-amreya/
EG-4796714,شقه بحري صريح ارضي بجاردن للبيع في بالم هيلز اسكندريه ب210 متر,"15,000,000 EGP",El Amreya,2,2,210,Ground,Super Lux,Main Street,1982,Cash,Broker,,https://aqarmap.com.eg/en/listing/4796714-for-sale-alexandria-el-amreya/
EG-5027087,شقه للبيع بالعامريه بشارع السفن الدور الرابع 150 م,"520,000 EGP",El Amreya,3,1,150,4,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5027087-for-sale-alexandria-el-amreya/
EG-5057546,شقة في مساكن عبدالقادر,"280,000 EGP",El Amreya,3,1,90,4,Super Lux,Other,2018,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5057546-for-sale-alexandria-el-amreya/
EG-5044861,شقه للبيع سوبر لوكس من المالك مباشرة,"870,000 EGP",El Amreya,3,1,115,1,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5044861-for-sale-alexandria-el-amreya/
EG-4950312,شقة للبيع الدور الرابع,"150,000 EGP",El Amreya,2,1,54,4,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4950312-for-sale-alexandria-el-amreya/
EG-4981658,شقه للبيع بمدينه الحرية,"260,000 EGP",El Amreya,2,1,85,2,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4981658-for-sale-alexandria-el-amreya/
EG-4956480,شقة بدون سقف مساحة ٨١ متر صافي,"100,000 EGP",El Amreya,3,1,81,3,Lux,Other,2018,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4956480-for-sale-alexandria-el-amreya/
EG-5027642,شقة للبيع في الاسكندرية العامرية من المالك الاول مباشرة,"370,000 EGP",El Amreya,2,1,90,4,Super Lux,Main Street,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5027642-for-sale-alexandria-el-amreya/
EG-5076616,شقة في عبدالقادر,"280,000 EGP",El Amreya,3,1,90,4,Super Lux,Other,2017,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5076616-for-sale-alexandria-el-amreya/
EG-4957640,شقه للبيع,"500,000 EGP",El Amreya,2,1,85,4,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4957640-for-sale-alexandria-el-amreya/
EG-5008010,شقه للبيع بالاسكندريه العامريه بجوار قسم العامريه,"400,000 EGP",El Amreya,2,1,100,4,Lux,Other,2019,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5008010-for-sale-alexandria-el-amreya/
EG-5099629,شقه تمليك الناصريه السجاد,"350,000 EGP",El Amreya,3,1,100,1,Super Lux,Other,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5099629-for-sale-alexandria-el-amreya/
EG-4994818,شقه للبيع,"500,000 EGP",El Amreya,2,1,86,5,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/4994818-for-sale-alexandria-el-amreya/
EG-5072116,شقه للبيع في مرغم اسكندريه 85 متر,"370,000 EGP",El Amreya,2,1,85,6,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072116-for-sale-alexandria-el-amreya/
EG-5079278,شقة للبيع 165 م (بالم هيلز الأسكندرية),"16,305,600 EGP",El Amreya,3,3,165,1,Super Lux,Other,2025,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5079278-for-sale-alexandria-el-amreya/
EG-4844299,شقة للبيع عبد القادر,"500,000 EGP",El Amreya,2,1,85,4,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/4844299-for-sale-alexandria-el-amreya/
EG-4929610,شقة بكومباوند الفردوس القوات المسلحة,"800,000 EGP",El Amreya,2,1,86,4,Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4929610-for-sale-alexandria-el-amreya/
EG-4981642,شقة للبيع لقطه العامرية,"200,000 EGP",El Amreya,2,1,65,1,Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4981642-for-sale-alexandria-el-amreya/
EG-4742092,شقة للبيع بالدور الخامس غرفتين وصالة وحمام ومطبخ تشطيب كامل,"500,000 EGP",El Amreya,2,1,86,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4742092-for-sale-alexandria-el-amreya/
EG-4742031,شقة للبيع بالدور الخامس غرفتين وصالة وحمام ومطبخ تشطيب كاملة,"500,000 EGP",El Amreya,2,1,86,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4742031-for-sale-alexandria-el-amreya/
EG-4745529,شقة غرفتين و قطعتين ريسبشن ومطبخ وحمام للبيع,"200,000 EGP",El Amreya,2,1,75,9,Without Finish,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4745529-for-sale-alexandria-el-amreya/
EG-4836530,شقة للبيع بمدينة الفردوس,"500,000 EGP",El Amreya,2,1,86,5,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4836530-for-sale-alexandria-el-amreya/
EG-4742035,شقة للبيع الدور الرابع العامرية,"150,000 EGP",El Amreya,2,1,52,4,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4742035-for-sale-alexandria-el-amreya/
EG-4967557,شقه للبيع بمدينه الحرية,"260,000 EGP",El Amreya,2,1,85,2,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4967557-for-sale-alexandria-el-amreya/
EG-4774448,فرصه شقه للبيع,"500,000 EGP",El Amreya,2,1,85,4,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4774448-for-sale-alexandria-el-amreya/
EG-4908392,شقه للبيع سوبر لوكس مرخصه,"850,000 EGP",El Amreya,2,1,95,4,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908392-for-sale-alexandria-el-asafra-shr-45/
EG-4908149,للبيع شقة ١٣٠ م بالعصافرة ،,"1,900,000 EGP",El Amreya,3,1,130,5,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908149-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4920871,توجد شقه للبيع 45 بحري شارع جاد 130 م ثلاث غرف وريسبشن قطعتين,"2,150,000 EGP",El Amreya,3,1,130,12,Super Lux,Side Street,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4920871-for-sale-alexandria-el-asafra-shr-45/
EG-4917039,دوبلكس للبيع بالاسكندرية العصافرة 445 متر,"6,500,000 EGP",El Amreya,7,4,445,13,Extra Super Lux,Other,2010,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4917039-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4905413,شقة للبيع ١٢٠م اول شارع ابن شلتوت,"2,100,000 EGP",El Amreya,3,1,120,12,Super Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905413-for-sale-alexandria-el-asafra-ibn-shaltout-st/
EG-4905479,شقة للبيع ١٣٠ م بالعصافرة ، تشطيب سوبر لوكس,"1,900,000 EGP",El Amreya,3,1,130,5,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905479-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4903974,شقة للبيع ١٢٠م اول شارع ابن شلتوت,"2,100,000 EGP",El Amreya,3,1,120,12,Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4903974-for-sale-alexandria-el-asafra-ibn-shaltout-st/
EG-5086297,شقه للبيع في العصافره,"850,000 EGP",El Amreya,3,1,110,1,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5086297-for-sale-alexandria-el-asafra-shr-45/
EG-4905538,للبيع شقة ١٣٠ م بمنطقة ٤٥ خطوات من البحر,"2,250,000 EGP",El Amreya,3,2,130,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905538-for-sale-alexandria-el-asafra-menaa-aghadir-st/
EG-4903013,شقه للبيع سوبر لوكس واجهه بحري عصافرة بحري,"800,000 EGP",El Amreya,3,1,85,6,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4903013-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4906564,شقة للبيع جمال عبد الناصر عند أسواق الشريف مساحه ١٣٠ م,"1,900,000 EGP",El Amreya,3,1,130,5,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/4906564-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4922100,شقة مميزة للبيع العصافرة شارع 45 مكونة من ثلاث غرف نوم كبيرة,"2,000,000 EGP",El Amreya,3,1,135,3,Super Lux,Other,1995,Cash,Broker,,https://aqarmap.com.eg/en/listing/4922100-for-sale-alexandria-el-asafra-shr-45/
EG-4911727,شقة للبيع بالاسكندرية العصافرة 130 متر,"2,000,000 EGP",El Amreya,3,2,130,8,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4911727-for-sale-alexandria-el-asafra-43744-st/
EG-4921507,شقه للبيع موقع تحفه شارع حنفي الابيض عصافره بحري … قبلي جمال عبد الناصر ? مسا,"1,150,000 EGP",El Amreya,3,1,90,1,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4921507-for-sale-alexandria-el-asafra-hanafi-al-abiad-st/
EG-4916700,شقه للبيع في العصافره على شارع جمال عبد الناصر الرئيسي لمساحه 160 م,"2,400,000 EGP",El Amreya,2,2,160,1,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4916700-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4920831,شقه 95متر للبيع بمنتصف ش45 مع ش19يمين عاشر نمرة من العمومي,"870,000 EGP",El Amreya,2,1,95,4,Super Lux,Side Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4920831-for-sale-alexandria-el-asafra-shr-45/
EG-4908168,شقة للبيع فى ميناء اغادير ١٢٠ م .,"2,400,000 EGP",El Amreya,3,1,120,9,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4908168-for-sale-alexandria-el-asafra-menaa-aghadir-st/
EG-4905366,للبيع شقة ١٣٠ م بالاسكندريه,"2,250,000 EGP",El Amreya,3,2,130,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905366-for-sale-alexandria-el-asafra-menaa-aghadir-st/
EG-4904004,شقة للبيع بمنطقة ٤٥ على البحر ١٢٠ م .,"2,400,000 EGP",El Amreya,3,1,120,9,Super Lux,Sea View,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4904004-for-sale-alexandria-el-asafra-menaa-aghadir-st/
EG-4906572,شقة للبيع بشارع اطلس مساحه ١٣٠ م,"1,900,000 EGP",El Amreya,2,1,130,3,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4906572-for-sale-alexandria-el-asafra-l-sfr-bhry-atlas-st/
EG-4875064,شقة للبيع 45 العمومى,"800,000 EGP",El Amreya,2,1,90,14,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4875064-for-sale-alexandria-el-asafra-shr-45/
EG-4866662,شقه للبيع في العصافره,"365,000 EGP",El Amreya,2,1,75,7,Super Lux,Sea View,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4866662-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5056509,شقة للبيع 80 م الدور 13 اسانسير كل الغرف علي الشارع 3 غرف تشطيب الترا سوبر لوكس,"600,000 EGP",El Amreya,3,1,80,13,Extra Super Lux,Side Street,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5056509-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-4886690,للبيع من المالك مباشرة,"800,000 EGP",El Amreya,3,1,80,6,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4886690-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4867493,شقه للبيع ٨٠ م بالعصافره بحري,"1,300,000 EGP",El Amreya,2,1,80,9,Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4867493-for-sale-alexandria-el-asafra-l-sfr-bhry-atlas-st/
EG-4868925,شقة للبيع غير مجروحه 80 متر,"800,000 EGP",El Amreya,3,1,80,6,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4868925-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4873622,شقة للبيع في شارع اطلس مساحه ١٥٠ م مكونه من ٣ غرف ريسيبشن قطعتين حمام ومطبخ كبار,"1,800,000 EGP",El Amreya,3,1,150,1,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4873622-for-sale-alexandria-el-asafra-l-sfr-bhry-atlas-st/
EG-4897147,شقه للبيع تشطيب سوبر لوكس شارع ٤٥ + الاسكندرية,"750,000 EGP",El Amreya,2,1,60,11,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4897147-for-sale-alexandria-el-asafra-shr-45/
EG-4901794,شقة للبيع بالعصافره ١٢٠ م .,"2,400,000 EGP",El Amreya,3,1,120,9,Super Lux,Sea View,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4901794-for-sale-alexandria-el-asafra-menaa-aghadir-st/
EG-4869572,شقة للبيع بالإسكندرية ب ش ٤٥ فيو رائع للبحر ونفق ٤٥ مدخل خاص باب مصفح,"2,500,000 EGP",El Amreya,2,1,118,7,Lux,Sea View,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4869572-for-sale-alexandria-el-asafra-shr-45/
EG-4901763,شقة للبيع ١٢٠م اول شارع ابن شلتوت على ش جمال عبد الناصر,"2,100,000 EGP",El Amreya,3,1,120,12,Super Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4901763-for-sale-alexandria-el-asafra-ibn-shaltout-st/
EG-4877161,شقه للبيع موقع تحفه شارع حنفي الابيض عصافره بحري,"1,150,000 EGP",El Amreya,3,1,90,1,Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4877161-for-sale-alexandria-el-asafra-hanafi-al-abiad-st/
EG-4870734,شقه للبيع سوبر لوكس كاملة العدادات,"1,300,000 EGP",El Amreya,2,1,80,9,Super Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4870734-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4867384,شقه في العاصفره قبلي جابني من 30الجديد,"930,000 EGP",El Amreya,3,1,110,11,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4867384-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-5056376,شقة ١٣٥ م ٣ غرف و ريسبشن ٣ قطع مباني ٩٨,"2,400,000 EGP",El Amreya,3,1,135,1,Super Lux,Side Street,1998,Cash,Broker,,https://aqarmap.com.eg/en/listing/5056376-for-sale-alexandria-el-asafra-shr-45/
EG-4873540,شقه للبيع بالعصافره بحري,"1,300,000 EGP",El Amreya,2,1,80,9,Super Lux,Side Street,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4873540-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4866000,شقه للبيع قريبه من البحر العصافرة بحري,"800,000 EGP",El Amreya,3,1,80,6,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4866000-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4872911,شقة للبيع العصافرة جمال عبدالناصر رئيسي بجوار عروس دمشق ١٢٠م,"1,750,000 EGP",El Amreya,2,1,120,6,Super Lux,Side Street,1998,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4872911-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4892793,شقة للبيع العصافرة,"750,000 EGP",El Amreya,2,1,80,12,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4892793-for-sale-alexandria-el-asafra-el-salam-st/
EG-4861018,شقه للبيع العصافره بحري الدور ال 11 اسانسير 3 عداد مساحه الشقه 125 متر,"1,350,000 EGP",El Amreya,3,1,125,11,Super Lux,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4861018-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4854215,شقه للبيع سوبر لوكس كل الغرف علي الشارع,"2,300,000 EGP",El Amreya,3,2,136,5,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4854215-for-sale-alexandria-el-asafra-salman-el-farsi-st/
EG-4860995,شقه للبيع في اسكندريه في العصافره بحري جانبي شارع 45 الدور ال 12 اسانسير 3 عداد,"1,900,000 EGP",El Amreya,3,1,130,12,Super Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4860995-for-sale-alexandria-el-asafra-shr-45/
EG-4851987,شقه للبيع ٨٠ م بالعصافره بحري,"1,300,000 EGP",El Amreya,2,1,80,9,Lux,Other,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4851987-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4865726,شقة تمليك غير مجروحه و جيده التهوية وتري البحر,"1,800,000 EGP",El Amreya,2,1,100,7,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4865726-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4865573,شقه لقطه للبيع 140 م,"2,600,000 EGP",El Amreya,3,1,140,13,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4865573-for-sale-alexandria-el-asafra/
EG-4860952,شقه للبيع في اسكندريه في العصافره بحري الدور 8 اسانسير 3 عداد مساحه الشقه 140 م,"1,700,000 EGP",El Amreya,2,1,140,8,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4860952-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4857712,شقة أخذ نسيطين الدور الثالث 90 متر كل الغرف,"700,000 EGP",El Amreya,3,1,90,3,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4857712-for-sale-alexandria-el-asafra/
EG-4848230,شقه للبيع شارع ٤٥ العمومي,"1,450,000 EGP",El Amreya,3,1,75,12,Super Lux,Other,2004,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4848230-for-sale-alexandria-el-asafra-shr-45/
EG-4866613,شقه للبيع في العصافره,"550,000 EGP",El Amreya,2,1,100,6,Semi Finished,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4866613-for-sale-alexandria-el-asafra/
EG-4861895,شقه للبيع في اسكندريه في العصافره بحري الدور 8 اسانسير 3 عداد مساحه الشقه 145 م,"1,750,000 EGP",El Amreya,3,1,145,8,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4861895-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4860933,شقه للبيع في اسكندريه في العصافره بحري جانبي شارع جمال عبد الناصر,"1,300,000 EGP",El Amreya,2,1,90,4,Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/4860933-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4860867,شقه للبيع في اسكندريه في العصافره بحري شارع 45 مباشر الدور 9,"2,000,000 EGP",El Amreya,2,1,110,9,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4860867-for-sale-alexandria-el-asafra-shr-45/
EG-4860979,شقه للبيع في اسكندريه في العصافره بحري الدور الاول 3 عداد مساحه الشقه 90 متر,"1,300,000 EGP",El Amreya,2,1,90,1,Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4860979-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4850598,شقة تمليك تشطيب جديد120 م بالعصافرة,"1,200,000 EGP",El Amreya,4,1,120,3,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4850598-for-sale-alexandria-el-asafra/
EG-4861004,شقه للبيع في اسكندريه العصافره بحري شارع الارمل الدور 4,"1,800,000 EGP",El Amreya,3,1,130,4,Super Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/4861004-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4865712,شقه للبيع سوبر لوكس كاملة العدادات,"2,300,000 EGP",El Amreya,3,1,136,5,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4865712-for-sale-alexandria-el-asafra/
EG-4853691,شقه للبيع سوبر لوكس غير مجروحه,"950,000 EGP",El Amreya,2,1,100,10,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4853691-for-sale-alexandria-el-asafra-l-sfr-qbly/
EG-4860015,بيع شقه في العصافره جمال عبد الناصر,"1,700,000 EGP",El Amreya,3,1,145,8,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4860015-for-sale-alexandria-el-asafra-shr-jml-bd-lnsr/
EG-4860796,شقه للبيع في اسكندريه في العصافره بحري شارع الارمن 140 م,"2,200,000 EGP",El Amreya,3,2,140,10,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4860796-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4847372,شقه دور ارضي داخلى شارع فندق ريجنسي العصافره او شارع الملازم بسيوني غرفتين,"1,300,000 EGP",El Amreya,2,1,85,Ground,Super Lux,Other,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4847372-for-sale-alexandria-el-asafra-al-molazem-basiowni-st/
EG-4841860,شقه للبيع بالعصافره 135 متر,"2,650,000 EGP",El Amreya,2,1,135,10,Super Lux,Sea View,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/4841860-for-sale-alexandria-el-asafra-l-sfr-bhry/
EG-4827193,شقه للبيع 130م العصافره بحري عبد الناصر خطوات من البحر وتراه بوضوح الشقه واجهتين,"2,250,000 EGP",El Amreya,3,2,130,10,Super Lux,Other,2006,Cash,Broker,,https://aqarmap.com.eg/en/listing/4827193-for-sale-alexandria-el-asafra-menaa-aghadir-st/
