Source.Name,Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
properties-mansheya1.csv,EG-4731466,Apartment for sale _ Al-Mansheya - area of 176 full meters,"950,000 EGP",Mansheya,3,2,176,3,Lux,Other,1900,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/4731466-for-sale-alexandria-mansheya-al-kamer-st/
properties-mansheya1.csv,EG-5176259,شقة للبيع في وكالة اليمون,"1,300,000 EGP",Mansheya,4,2,160,13,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5176259-for-sale-alexandria-mansheya/
properties-mansheya1.csv,EG-4869418,Roof For sale in Esmat Om El-Bahareya St,"1,900,000 EGP",Mansheya,2,1,400,12,Semi Finished,Sea View,2018,Cash,Broker,محمد عبدالعال,https://aqarmap.com.eg/en/listing/4869418-for-sale-alexandria-mansheya-esmat-om-el-bahareya-st/
properties-mansheya1.csv,EG-5127600,شقه للبيع بالاسكندريه المنشيه,"1,000,000 EGP",Mansheya,3,1,95,5,Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5127600-for-sale-alexandria-mansheya/
properties-mansheya1.csv,EG-5095930,شقة للبيع بالاسكندرية المنشية 75 متر,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095930-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya1.csv,EG-5131498,شقه للبيع 140 متر,"2,100,000 EGP",Mansheya,3,1,140,8,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5131498-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya1.csv,EG-5127323,شقه للبيع في المنشية,"1,000,000 EGP",Mansheya,3,1,90,5,Super Lux,Other,2001,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5127323-for-sale-alexandria-mansheya/
properties-mansheya1.csv,EG-5179776,شقة للبيع - شارع السبع بنات، امتداد المنشيه,"2,000,000 EGP",Mansheya,3,1,140,6,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5179776-for-sale-alexandria-mansheya-el-sabaa-banat-st/
properties-mansheya1.csv,EG-5159061,للبيع: شقة تمليك في المنشية,"950,000 EGP",Mansheya,3,1,120,1,Super Lux,Side Street,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5159061-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya1.csv,EG-4936944,"Apartment for sale, , Al Manshyyia (Alexandria) 7 apartments Available","2,000,000 EGP",Mansheya,5,1,148,2,Semi Finished,Main Street,1923,Cash,Broker,Sam Ak,https://aqarmap.com.eg/en/listing/4936944-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-5075637,شقه لقطه للبيع 75 م,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5075637-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya2.csv,EG-5108236,شقة للبيع المساحة ١٠٠ متر صافى كاملة العدادات غرفتين كبار و ريسبشن ٣ قطع كبار,"1,300,000 EGP",Mansheya,2,1,100,8,Super Lux,Main Street,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/5108236-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya2.csv,EG-5148548,شقة للبيع في المنشيه,"450,000 EGP",Mansheya,2,1,80,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5148548-for-sale-alexandria-mansheya-al-gonday-al-maghool-sq/
properties-mansheya2.csv,EG-5109201,شقه للبيع,"2,100,000 EGP",Mansheya,2,1,115,6,Super Lux,Other,2024,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5109201-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-5100907,شقه لقطه للبيع سوبر لوكس,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5100907-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya2.csv,EG-5130073,شقه للبيع في المنشيه,"1,300,000 EGP",Mansheya,4,2,160,13,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5130073-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-5015624,شقه ايجار قديم للبيع في المنشيه,"3,000,000 EGP",Mansheya,3,2,150,Ground,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5015624-for-sale-alexandria-mansheya-al-gonday-al-maghool-sq/
properties-mansheya2.csv,EG-5089594,شقة للبيع بالمنشية اخر شارع سيدى الجداوى اول شارع من السكة الجديدة او حمام الورش,"600,000 EGP",Mansheya,2,1,75,8,Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5089594-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya2.csv,EG-5055908,شقه لقطه للبيع سوبر لوكس,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5055908-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-4862316,شقة للبيع بالاسكندرية المنشية 130 متر,"1,150,000 EGP",Mansheya,3,1,130,12,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4862316-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya2.csv,EG-4946558,شقه للبيع 148 متر 5 غرف الدور الثاني,"2,000,000 EGP",Mansheya,5,1,148,2,Super Lux,Main Street,2002,Cash,Broker,,https://aqarmap.com.eg/en/listing/4946558-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-5057297,شقه للبيع مساحتها ١٢٠ متر,"950,000 EGP",Mansheya,2,1,120,4,Super Lux,Other,1998,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057297-for-sale-alexandria-mansheya-al-farahda-st/
properties-mansheya2.csv,EG-5081874,شقة للبيع بالاسكندرية المنشية 75 متر,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081874-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya2.csv,EG-5049197,شقة للبيع بالاسكندرية المنشية 75 متر,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5049197-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya2.csv,EG-4848413,شقة للبيع بالاسكندرية المنشية 130 متر,"1,150,000 EGP",Mansheya,3,1,130,12,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4848413-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya2.csv,EG-4888548,شقة للبيع بالاسكندرية المنشية 130 متر,"1,150,000 EGP",Mansheya,3,1,130,12,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4888548-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya2.csv,EG-5017161,شقه لقطه للبيع سوبر لوكس,"400,000 EGP",Mansheya,3,1,80,5,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5017161-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-5002693,شقة للبيع,"2,000,000 EGP",Mansheya,3,1,145,11,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5002693-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-4938411,شقه للبيع كامله العدادات,"1,300,000 EGP",Mansheya,2,1,90,13,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4938411-for-sale-alexandria-mansheya/
properties-mansheya2.csv,EG-5063687,شقه للبيع بسعر لقطه 150م,"1,150,000 EGP",Mansheya,3,1,150,5,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5063687-for-sale-alexandria-mansheya-al-bitash-st/
properties-mansheya3.csv,EG-4920880,للجادين فقط شقة للبيع في المنشية مساحة 70 م و يوجد حصة في الارض,"450,000 EGP",Mansheya,3,1,70,8,Super Lux,Side Street,1996,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4920880-for-sale-alexandria-mansheya-el-sabaa-banat-st/
properties-mansheya3.csv,EG-4905547,شقة للبيع المنشية متفرع من شارع القائد جوهر ثلاث غرف وريسبشن قطعتين,"1,100,000 EGP",Mansheya,3,1,95,5,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905547-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4794489,شقه للبيع للمنشيه الدور ال 13 اسانسير اخير سطح معزول غرفتين نوم وريسبشن قطعتي,"720,000 EGP",Mansheya,2,1,90,13,Super Lux,Other,2007,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4794489-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4741523,شقة للبيع المنشية الاسكندرية,"750,000 EGP",Mansheya,2,1,96,4,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4741523-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4982152,شقة بسكينة الجديدة ٨٥ متر,"520,000 EGP",Mansheya,2,1,85,4,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4982152-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4929774,شقة متفرع من شارع النصر الرئيسى,"400,000 EGP",Mansheya,2,1,75,8,Super Lux,Main Street,1985,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4929774-for-sale-alexandria-mansheya-el-nasr-st/
properties-mansheya3.csv,EG-4983101,بالمنشية الاسكندريه ... لقطة للبيع,"1,350,000 EGP",Mansheya,3,1,120,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4983101-for-sale-alexandria-mansheya-al-gonday-al-maghool-sq/
properties-mansheya3.csv,EG-4907894,شقة للبيع بالاسكندرية المنشية 130 متر,"950,000 EGP",Mansheya,3,1,130,12,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4907894-for-sale-alexandria-mansheya-al-gazaar-st/
properties-mansheya3.csv,EG-4847122,للجادين فقط شقة للبيع في المنشية مساحة 70 م و يوجد حصة في الارض,"450,000 EGP",Mansheya,3,1,70,8,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4847122-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4773809,شقه صافي 85 متر الدور الثالث سلم بيت 6 ادوار,"580,000 EGP",Mansheya,3,1,85,3,Extra Super Lux,Other,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/4773809-for-sale-alexandria-mansheya-al-gonday-al-maghool-sq/
properties-mansheya3.csv,EG-5049190,شقة للبيع بالاسكندرية المنشية 75متر,"600,000 EGP",Mansheya,2,1,75,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5049190-for-sale-alexandria-mansheya-haret-al-sayed-al-gdawi/
properties-mansheya3.csv,EG-4758883,شقة في وسط البلد شارع عبد المنعم الرئيسي مساحتها ١٢٠ م,"950,000 EGP",Mansheya,2,1,120,4,Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4758883-for-sale-alexandria-mansheya-abd-el-moneim-el-sharkawy-st/
properties-mansheya3.csv,EG-4893064,شقة للبيع المنشية على الترام,"1,200,000 EGP",Mansheya,2,1,120,11,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4893064-for-sale-alexandria-mansheya-el-sabaa-banat-st/
properties-mansheya3.csv,EG-4807608,?للبيع شقه 140متر ?أول شارع الجنينه,"1,300,000 EGP",Mansheya,3,2,140,10,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4807608-for-sale-alexandria-mansheya-el-geneina-st/
properties-mansheya3.csv,EG-4833904,شقة للبيع في المنشية شارع الجرائر حجرتين وصالة الدور ١٣ وليس الاخير,"575,000 EGP",Mansheya,2,1,120,13,Super Lux,Side Street,1995,Cash,Broker,,https://aqarmap.com.eg/en/listing/4833904-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4957448,شقه للبيع في المنشيه بالقرب من باب ١٠ ميناء الإسكندرية,"400,000 EGP",Mansheya,2,1,70,1,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4957448-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4752097,شقه للبيع قريبه من محطة مصر,"950,000 EGP",Mansheya,2,1,120,4,Super Lux,Main Street,2021,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/4752097-for-sale-alexandria-mansheya-abd-el-moneim-el-sharkawy-st/
properties-mansheya3.csv,EG-4802677,شقة للبيع في المنشية شارع الجرائر حجرتين وصالة الدور ١٣ وليس الاخير,"575,000 EGP",Mansheya,2,1,120,13,Extra Super Lux,Side Street,1995,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802677-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4874376,للبيع شقة من المالك مباشرا مساحة 120م ٣ غرف وريسبشن قطعتين,"800,000 EGP",Mansheya,3,1,120,8,Super Lux,Other,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/4874376-for-sale-alexandria-mansheya/
properties-mansheya3.csv,EG-4790556,شقه للبيع للمنشيه,"720,000 EGP",Mansheya,2,1,90,13,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4790556-for-sale-alexandria-mansheya/
