Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5118908,شقة للبيع بالاسكندرية المندرة 90 متر,"360,000 EGP",El Mandara,2,1,90,8,Lux,Other,1994,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5118908-for-sale-alexandria-el-mandara-mohammed-ateya-st/
EG-5126505,شقة للبيع ١٦٠ م في المندرة,"900,000 EGP",El Mandara,4,2,160,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5126505-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5109511,شقه للبيع سوبر لوكس دور رابع سلم,"550,000 EGP",El Mandara,3,1,80,4,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109511-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5113349,شقه للبيع كاملة العدادات,"2,750,000 EGP",El Mandara,2,1,90,6,Super Lux,Main Street,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5113349-for-sale-alexandria-el-mandara/
EG-5126223,شقه للبيع في المندره,"2,450,000 EGP",El Mandara,3,2,145,11,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5126223-for-sale-alexandria-el-mandara/
EG-5075034,شقه للبيع في المندره,"1,750,000 EGP",El Mandara,3,1,120,14,Super Lux,Other,2010,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5075034-for-sale-alexandria-el-mandara-shr-jml-bd-lnsr/
EG-5076491,شقة تملييييييييك و الأدوار العليا و المطلات المفتوحة,"2,000,000 EGP",El Mandara,3,1,130,20,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5076491-for-sale-alexandria-el-mandara-alex-el-mandara-bahri/
EG-5125947,من المالك شقه تمليك سوبر لوكس ١٢٠م,"1,500,000 EGP",El Mandara,3,1,120,16,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5125947-for-sale-alexandria-el-mandara-nabawy-al-mohandes-st/
EG-5110669,شقه للبيع كاملة العدادات ب المندره,"2,500,000 EGP",El Mandara,3,1,115,17,Super Lux,Main Street,2014,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5110669-for-sale-alexandria-el-mandara/
EG-5101132,شقه للبيع تشطيب الترا سوبر لوكس ب المندره,"900,000 EGP",El Mandara,4,2,160,1,Extra Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5101132-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5119554,للبيع شقة مساحة ١١٥ متر,"2,000,000 EGP",El Mandara,2,2,115,11,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5119554-for-sale-alexandria-el-mandara/
EG-5110804,شقه للبيع بالاسكندريه المندره ش الحرمين الرئيسى,"1,000,000 EGP",El Mandara,2,1,100,8,Super Lux,Other,2012,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5110804-for-sale-alexandria-el-mandara/
EG-5120238,شقه لقطه للبيع سوبر لوكس,"750,000 EGP",El Mandara,2,1,90,14,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5120238-for-sale-alexandria-el-mandara-mohammed-ateya-st/
EG-5101172,شقه للبيع كاملة العدادات,"650,000 EGP",El Mandara,2,1,90,1,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5101172-for-sale-alexandria-el-mandara-shr-30/
EG-5128169,شقة للــــــــــــــــبيـــــــــــع اسكندرية المندره,"2,500,000 EGP",El Mandara,3,1,135,13,Super Lux,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5128169-for-sale-alexandria-el-mandara-shr-jml-bd-lnsr/
EG-5109355,- شقة للبيع ٢٠٠ م المندرة,"1,500,000 EGP",El Mandara,3,2,200,15,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109355-for-sale-alexandria-el-mandara/
EG-5122808,شقة للبيع مساحه ١١٠ متر صافي,"1,250,000 EGP",El Mandara,2,1,110,9,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5122808-for-sale-alexandria-el-mandara-nabawy-al-mohandes-st/
EG-5122809,شقة للبيع شارع النبوي المهندس امام مستشفى الصدرية,"1,250,000 EGP",El Mandara,3,1,110,9,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5122809-for-sale-alexandria-el-mandara-nabawy-al-mohandes-st/
EG-5108297,شقة للبيع,"1,500,000 EGP",El Mandara,2,1,120,3,Super Lux,Other,2011,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108297-for-sale-alexandria-el-mandara-shr-jml-bd-lnsr/
EG-5100216,شقه للبيع بالاسكندريه 90 متر,"1,200,000 EGP",El Mandara,2,1,90,4,Super Lux,Other,1997,Cash,Broker,,https://aqarmap.com.eg/en/listing/5100216-for-sale-alexandria-el-mandara-alex-el-mandara-bahri/
EG-5090174,شقه للبيع كاملة العدادات ب المندره,"1,500,000 EGP",El Mandara,3,1,130,12,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5090174-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5109158,شقة للبيع بالاسكندريه المندرة قبلي من الماااالك مباشرة 160 متر ليهل حصة فالارض,"700,000 EGP",El Mandara,4,2,160,1,Extra Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109158-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5109322,شقه تمليك في المندره بحري غرفتين وريسبشن 4 قطع,"1,600,000 EGP",El Mandara,2,2,150,2,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109322-for-sale-alexandria-el-mandara-alex-el-mandara-bahri/
EG-5108261,شقة للبيع,"4,000,000 EGP",El Mandara,3,1,160,14,Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108261-for-sale-alexandria-el-mandara/
EG-5103264,شقه للبيع في المندره,"350,000 EGP",El Mandara,2,1,90,2,Super Lux,Main Street,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/5103264-for-sale-alexandria-el-mandara-masaken-talaat-mostafa/
EG-5109176,شقه للبيع المندره بحرى ١٤٥ متر,"1,750,000 EGP",El Mandara,3,1,145,10,Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109176-for-sale-alexandria-el-mandara-alex-el-mandara-bahri/
EG-5108286,شقة للبيع,"1,950,000 EGP",El Mandara,3,1,125,14,Super Lux,Other,2013,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5108286-for-sale-alexandria-el-mandara/
EG-5096119,شقه للبيع في اسكندريه في المندره بحري,"1,600,000 EGP",El Mandara,2,1,125,16,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/5096119-for-sale-alexandria-el-mandara-alex-el-mandara-bahri/
EG-5098865,شقه للبيع سوبر لوكس دور سابع,"550,000 EGP",El Mandara,2,1,100,7,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5098865-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5095973,شقه للبيع في المندره,"250,000 EGP",El Mandara,2,1,65,Ground,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5095973-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5101741,شقه لقطه للبيع سوبر لوكس,"400,000 EGP",El Mandara,2,1,70,Ground,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5101741-for-sale-alexandria-el-mandara/
EG-5109361,شقه تمليك في المندره بحري شايفه البحر بوضوح تاني نمره من عبدالناصر,"1,900,000 EGP",El Mandara,3,2,157,17,Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5109361-for-sale-alexandria-el-mandara-shr-jml-bd-lnsr/
EG-5099030,شقه للبيع سوبر لوكس الدور السادس,"550,000 EGP",El Mandara,2,1,90,6,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5099030-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5084657,شقة للبيع بالاسكندرية المندرة 160 متر,"900,000 EGP",El Mandara,4,2,160,1,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5084657-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5103312,شقه للبيع في المندره,"900,000 EGP",El Mandara,4,2,160,1,Extra Super Lux,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5103312-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5096682,شقه للبيع بالاسكندريه المندره ش 30 الجديد ش العمومى أمام مدرسه براعم طيبه,"1,900,000 EGP",El Mandara,3,2,160,15,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5096682-for-sale-alexandria-el-mandara-shr-30/
EG-5101523,من المالك شقه تمليك سوبر لوكس ١٢٠م,"1,500,000 EGP",El Mandara,3,1,120,16,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5101523-for-sale-alexandria-el-mandara-nabawy-al-mohandes-st/
EG-5097735,شقه للبيع ب المندره,"1,650,000 EGP",El Mandara,3,1,120,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5097735-for-sale-alexandria-el-mandara/
EG-5103368,للبيع مساكن الحرمين الدور التالت واجهه بحرى على الشارع الرئيسى 65 م,"500,000 EGP",El Mandara,2,1,65,3,Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5103368-for-sale-alexandria-el-mandara-nabawy-al-mohandes-st/
EG-5077166,شقه للبيع 160 متر,"900,000 EGP",El Mandara,4,2,160,1,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5077166-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5083618,شقه للبيع 75 متر,"370,000 EGP",El Mandara,2,1,75,6,Super Lux,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083618-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5088790,شقة ١٣٠ متر 3 غرف وريسيبشن قطعتين ومطبخ وحمام الشقة بالكامل مشمسه وغير مجروحه,"1,500,000 EGP",El Mandara,3,1,130,12,Super Lux,Side Street,2010,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5088790-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5089081,شقه للبيع تشطيب الترا سوبر لوكس,"900,000 EGP",El Mandara,4,2,160,1,Extra Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5089081-for-sale-alexandria-el-mandara-alex-el-mandara-qebli/
EG-5130087,البيع لدواعي السفر شقه١٢٥متر تهويه ممتازه ومشمسه للبيع المندره قبلي,"1,200,000 EGP",El Mandara,3,1,125,8,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5130087-for-sale-alexandria-el-mandara-nabawy-al-mohandes-st/
EG-5087678,شقه للبيع في اسكندريه في المندرة بحري شارع جمال عبد الناصر الرئيسى 160 م,"2,600,000 EGP",El Mandara,3,2,160,13,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087678-for-sale-alexandria-el-mandara-shr-jml-bd-lnsr/
