Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-4989638,Apartment for sale 112 m Victoria (El-Qady Noeman St),"1,800,000 EGP",Victorya,3,2,112,3,Super Lux,Other,2020,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4989638-for-sale-alexandria-fyktwry-el-qady-noeman-st/
EG-5128506,Apartment for sale 100 m Victoria (Gamal Abdel Nasser st),"1,550,000 EGP",Victorya,2,1,100,10,Lux,Other,1900,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5128506-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-5064591,Apartment for sale - Victoria - Area 140 meters,"2,850,000 EGP",Victorya,3,1,140,3,Extra Super Lux,Main Street,2013,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/5064591-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4955183,Apartments For sale in El-Galaa St.,"2,850,000 EGP",Victorya,3,1,140,3,Extra Super Lux,Side Street,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4955183-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5190721,Apartments For sale in Abd Al Salam Zouhni St.,"2,300,000 EGP",Victorya,3,2,145,10,Lux,Main Street,2005,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/5190721-for-sale-alexandria-fyktwry-abd-al-salam-zouhni-st/
EG-5123983,اغتنم الفرصه شقة ممتازة للبيع تصلح سكنى و تجارى,"850,000 EGP",Victorya,4,1,120,1,Super Lux,Main Street,1990,Cash,Private Owner,family is family,https://aqarmap.com.eg/en/listing/5123983-for-sale-alexandria-fyktwry/
EG-4863483,Apartments For sale in El-Galaa St.,"2,850,000 EGP",Victorya,3,1,140,3,Extra Super Lux,Main Street,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4863483-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5167746,شقة للبيع السريع بالساعة فيكتوريا - شارع ابن سلامة على مصطفى كامل,"1,400,000 EGP",Victorya,3,1,130,9,Super Lux,Main Street,1995,Cash,Private Owner,Marwan MUHAMMAD,https://aqarmap.com.eg/en/listing/5167746-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-4859665,"Stunning Corner Flat - Top Floor, Gala Street, Alexandria","2,250,000 EGP",Victorya,3,1,138,10,Semi Finished,Corner,2010,Cash,Private Owner,Ebrahim Elsayed,https://aqarmap.com.eg/en/listing/4859665-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5077008,Apartments For sale in El-Galaa St.,"2,850,000 EGP",Victorya,3,1,140,3,Extra Super Lux,Main Street,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5077008-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4813600,شقه للبيع بفيكتوريا 250 متر,"3,000,000 EGP",Victorya,3,1,250,3,Super Lux,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4813600-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-4768519,شقة للبيع مرخصة علي شارع محمد نجيب الرئيسي,"1,450,000 EGP",Victorya,2,1,100,2,Lux,Other,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/4768519-for-sale-alexandria-fyktwry-mohammed-naguib-st/
EG-4825638,شقه للبيع بفكتوريا لجميع الاغراض دور اول علوي مساحة 115 متر,"1,000,000 EGP",Victorya,2,1,115,1,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4825638-for-sale-alexandria-fyktwry/
EG-4778884,شقه للبيع في فيكتوريا شارع جمال عبدالناصر مساحه 85 متر,"890,000 EGP",Victorya,1,1,85,5,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4778884-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4777990,شقه٨٥ متر للبيع فيكتوريا,"890,000 EGP",Victorya,2,1,85,5,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4777990-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4775352,شقة للبيع 135 متر فيكتوريا,"1,800,000 EGP",Victorya,3,1,135,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4775352-for-sale-alexandria-fyktwry/
EG-4758371,??شقه 85 متر فيكتوريا - الساعة - مدينة المستقبل متفرع من شارع مصطفى كامل,"650,000 EGP",Victorya,2,1,85,2,Super Lux,Side Street,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/4758371-for-sale-alexandria-fyktwry/
EG-4811998,شقه للبيع بيفكتوريا ❄️135 متر ?,"2,000,000 EGP",Victorya,3,2,135,3,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/4811998-for-sale-alexandria-fyktwry/
EG-4812027,شقه للبيع بيفكتوريا 135 متر,"2,000,000 EGP",Victorya,3,2,135,3,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/4812027-for-sale-alexandria-fyktwry/
EG-5063189,شقه للبيع في فيكتوريا,"400,000 EGP",Victorya,2,1,80,2,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5063189-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4810279,شقه للبيع بميامي شارع 45 مباشر,"2,500,000 EGP",Victorya,3,1,125,8,Extra Super Lux,Other,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4810279-for-sale-alexandria-fyktwry-45-mohamed-nageeb-st/
EG-4793866,.. فرصة حقيقية شقة للبيع 89م فيكتوريا شارع جمال عبدالناصر,"975,000 EGP",Victorya,1,1,89,5,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793866-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4924322,شقة للبيع ١٠٥ م فيكتوريا متفرع من جمال عبد الناصر ( عند كافتريا بحبح ),"1,500,000 EGP",Victorya,3,1,105,2,Super Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4924322-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4905404,شقة للبيع ١٠٥ م فيكتوريا,"1,500,000 EGP",Victorya,3,1,105,2,Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905404-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4842209,شقة للبيع 115 متر فيكتوريا ملك حفني,"1,800,000 EGP",Victorya,3,1,115,11,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/4842209-for-sale-alexandria-fyktwry-shr-mlk-hfny/
EG-5066925,شقه للبيع في فيكتوريا,"870,000 EGP",Victorya,3,1,100,6,Super Lux,Main Street,1993,Cash,Broker,,https://aqarmap.com.eg/en/listing/5066925-for-sale-alexandria-fyktwry-al-mohammedeya-st/
EG-5045652,شقه للبيع 80 متر,"400,000 EGP",Victorya,2,1,80,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5045652-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4796799,شقة للبيع 115 متر فيكتوريا,"1,800,000 EGP",Victorya,3,1,115,11,Super Lux,Other,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/4796799-for-sale-alexandria-fyktwry-shr-mlk-hfny/
EG-4793901,شقة روووعة تمليك بارقي مكان في فيكتوريا 165 متر,"2,685,000 EGP",Victorya,3,2,165,17,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793901-for-sale-alexandria-fyktwry/
EG-4884266,شقه للبيع سوبر لوكس مع المالك مباشرة,"1,180,000 EGP",Victorya,3,1,120,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4884266-for-sale-alexandria-fyktwry/
EG-4751647,شقه للبيع فيكتوريا متفرع من الجلاء ١٣٥ متر صاااافي,"1,100,000 EGP",Victorya,3,2,135,10,Extra Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4751647-for-sale-alexandria-fyktwry/
EG-4964082,شقه للبيع في فكتوريا,"500,000 EGP",Victorya,2,1,85,11,Semi Finished,Other,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4964082-for-sale-alexandria-fyktwry/
EG-5009572,شقة للبيع المساحه 135م واجهه كبيره على شارع واسع ناصيه 3 غرف,"1,350,000 EGP",Victorya,3,1,135,7,Super Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/5009572-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-4793885,.. شقة تمليك ١٠٠م بفيكتوريا,"995,000 EGP",Victorya,2,1,100,5,Super Lux,Other,1995,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793885-for-sale-alexandria-fyktwry-al-mohammedeya-st/
EG-5035139,شقه تحفه للبيع في الاسكندريه 140 متر,"1,500,000 EGP",Victorya,3,2,140,5,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5035139-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-5076313,فررررررصه شقه تملييييك في فكتوريا بجوار مستشفي فكتوريا 3 غرف,"660,000 EGP",Victorya,3,1,100,3,Super Lux,Side Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5076313-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4813626,شقه للبيع بيفكتوريا ❄️135 متر ? ❄️,"2,000,000 EGP",Victorya,3,2,135,3,Super Lux,Other,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/4813626-for-sale-alexandria-fyktwry/
EG-4856236,شقه للبيع بفكتوريا لجميع الاغراض دور اول علوي رخصة وحصه عقارية مساحة 115 متر,"1,000,000 EGP",Victorya,2,1,115,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4856236-for-sale-alexandria-fyktwry/
EG-4839363,شقه للبيع سوبر لوكس في موقع مميز جدا و متوفر به جميع الخدمات,"1,350,000 EGP",Victorya,2,2,135,9,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4839363-for-sale-alexandria-fyktwry-ali-abd-el-rahman-st/
EG-4999117,شقه للبيع ول شارع متفرع من شارع الجلاء فاكتوريا,"1,250,000 EGP",Victorya,3,1,85,10,Extra Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4999117-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4753520,شقه للبيع سوبر لوكس مساحه 170 متر,"2,000,000 EGP",Victorya,3,2,170,4,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4753520-for-sale-al-saaeh-sq-victoria/
EG-4982970,شقة للبيع بالاسكندريه بميدان الساعة .مساحه الشقه 125 م,"950,000 EGP",Victorya,2,1,125,12,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4982970-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-5009320,شقة 140 متر بفيكتوريا شارع رستم الموازي لشارع الجلاء، قريب من قصر الفايد,"1,950,000 EGP",Victorya,3,1,140,5,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5009320-for-sale-alexandria-fyktwry-roustom-basha-st/
EG-4848165,شقه للبيع من المالك فيكتوريا بحري 50 متر من جمال عبدالناصر شقهً 75 متر صافي,"850,000 EGP",Victorya,2,1,75,6,Super Lux,Other,2007,Cash or Installments,Private Owner,,https://aqarmap.com.eg/en/listing/4848165-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-5003344,شقه للبيع بالاسكندريه بالسيوف ترام ش متفرع من الترام بجوار مسجد الغوانم,"650,000 EGP",Victorya,2,1,80,12,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5003344-for-sale-alexandria-fyktwry-al-sayouf-st/
EG-4857575,شقه للبيع بفكتوريا لجميع الاغراض دور اول علوي مساحة 115 متر,"1,000,000 EGP",Victorya,2,1,115,1,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4857575-for-sale-alexandria-fyktwry/
EG-4892546,من المالك مباشرة شقة 130م 3 عدادات,"1,350,000 EGP",Victorya,3,2,130,9,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4892546-for-sale-alexandria-fyktwry-ali-abd-el-rahman-st/
EG-4920109,شقه للبيع سوبر لوكس في برج شيك,"1,450,000 EGP",Victorya,3,2,140,7,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4920109-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4919850,شقه للبيع فيكتوريا,"1,450,000 EGP",Victorya,3,2,140,7,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4919850-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4748131,شقه للبيع 200 متر بالاسكندريه,"1,950,000 EGP",Victorya,4,2,200,14,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/4748131-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4848903,شقه للبيع في فيكتوريا,"1,350,000 EGP",Victorya,3,2,130,9,Super Lux,Main Street,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/4848903-for-sale-alexandria-fyktwry-ali-abd-el-rahman-st/
EG-4793779,فرصة لن تتكرر شقة تمليك ١٧٩ م بفيكتوريا,"1,685,000 EGP",Victorya,3,2,179,4,Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4793779-for-sale-alexandria-fyktwry/
EG-5041718,شقه للبيع بالاسكندريه 65 متر,"220,000 EGP",Victorya,2,1,65,7,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5041718-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4845064,للبيع شقة خلف نفق محمد نجيب وقريبة من مترو الاسكندرية وتراه متفرع من ملك حفني فيكتوريا,"700,000 EGP",Victorya,3,1,75,3,Super Lux,Other,1988,Cash,Broker,,https://aqarmap.com.eg/en/listing/4845064-for-sale-alexandria-fyktwry/
EG-4900000,شقه للبيع مساحة 140متر,"1,450,000 EGP",Victorya,3,2,140,7,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4900000-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4866768,شقة تمليك للبيع,"800,000 EGP",Victorya,3,1,125,7,Super Lux,Other,1986,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4866768-for-sale-alexandria-fyktwry/
EG-4760955,شقه للبيع فيكتوريا جمال عبد الناصر,"550,000 EGP",Victorya,2,1,60,7,Super Lux,Side Street,2002,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4760955-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4832224,شقة للبيع الساعه فيكتوريا,"230,000 EGP",Victorya,2,1,45,3,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4832224-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-4852895,شقه للبيع سوبر لوكس من المالك مباشرة,"800,000 EGP",Victorya,2,2,110,4,Super Lux,Other,1990,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4852895-for-sale-alexandria-fyktwry-sebaweh-st/
EG-4979912,شقه تمليك للبيع,"550,000 EGP",Victorya,3,1,80,3,Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4979912-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4751847,استديو للبيع اسكندرية,"550,000 EGP",Victorya,1,1,55,15,Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/4751847-for-sale-alexandria-fyktwry-mohammed-naguib-st/
EG-4768557,شقه للبيع فيكتوريا ٣ غرف ريسبشن قطعتين,"1,200,000 EGP",Victorya,3,1,100,2,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4768557-for-sale-alexandria-fyktwry/
EG-4870908,شقه للبيع في اسكندريه فيكتوريا,"230,000 EGP",Victorya,2,1,90,3,Super Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4870908-for-sale-alexandria-fyktwry/
EG-4810637,2 غرف ورسبشن قطع ومطبخ وحمام و مساحتها 75 متر,"850,000 EGP",Victorya,2,1,75,7,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4810637-for-sale-alexandria-fyktwry-mohammed-naguib-st/
EG-4745904,شقه للبيع فيكتوريا جمال عبد الناصر,"550,000 EGP",Victorya,2,1,60,Ground,Super Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4745904-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4857562,شقه للبيع بالساعه دور ثالث سلم رخامى مريح مساحة 85 متر,"450,000 EGP",Victorya,2,1,85,3,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/4857562-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-4866075,شقه للبيع في شارع الجلاء فكتوريا ف وش قسم المنتزه عند بي تك,"670,000 EGP",Victorya,3,1,120,3,Super Lux,Side Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4866075-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4759096,شقه ٨٥ متر البيع فيكتوريا,"680,000 EGP",Victorya,2,1,85,2,Super Lux,Main Street,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/4759096-for-sale-al-saaeh-sq-victoria/
EG-4747328,شقه للبيع شارع ابن سلامه,"730,000 EGP",Victorya,2,1,70,3,Super Lux,Main Street,2002,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4747328-for-sale-alexandria-fyktwry-ibn-salamaa-st/
EG-4745723,شقة للبيع عمارات المستقبل - فيكتوريا,"685,000 EGP",Victorya,2,1,85,2,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4745723-for-sale-alexandria-fyktwry-mohammed-naguib-st/
EG-4814861,شششقة للبيع في فكتوريا بحري متفرعة من شارع جمال عبد الناصر دور ثالث سلم فوقها اد,"575,000 EGP",Victorya,3,1,90,3,Super Lux,Main Street,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4814861-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-4841920,شقه للبيع في فيكتوريا,"160,000 EGP",Victorya,2,1,80,4,Lux,Main Street,2023,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4841920-for-sale-alexandria-fyktwry-ibn-okil-st/
EG-4776213,شقة للبيع من المالك ١٦ الملك,"360,000 EGP",Victorya,2,1,80,1,Super Lux,Main Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4776213-for-sale-alexandria-fyktwry-shr-mlk-hfny/
EG-4789934,شقه للبيع فيكتوريا تصلح للسكن او للاعمال التجاريه,"150,000 EGP",Victorya,2,1,80,1,Lux,Main Street,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4789934-for-sale-alexandria-fyktwry/
EG-4856256,Apartment for sale 70 m Victoria (New Victoria Compound),"750,000 EGP",Victorya,2,1,70,3,Super Lux,Other,1990,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4856256-for-sale-alexandria-fyktwry-al-saaeh-sq-victoria/
EG-4841943,Apartments For sale in El-Galaa St.,"2,300,000 EGP",Victorya,3,2,130,13,Extra Super Lux,Main Street,2010,Cash,Broker,محمد اسماعيل,https://aqarmap.com.eg/en/listing/4841943-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5009143,Apartment for sale - Victoria - area 120 full meters,"1,500,000 EGP",Victorya,3,1,120,9,Super Lux,Other,1990,Cash,Broker,REMAX TOP AGENTS,https://aqarmap.com.eg/en/listing/5009143-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5228562,شقة تمليك في فيكتوريا,"875,000 EGP",Victorya,2,1,90,4,Lux,Corner,1984,Cash,Broker,,https://aqarmap.com.eg/en/listing/5228562-for-sale-alexandria-fyktwry-al-mohammedeya-st/
EG-4723163,Apartments For sale in Al Sayouf St.,"1,840,000 EGP",Victorya,3,1,120,6,Super Lux,Main Street,2016,Cash,Private Owner,elazizomar1,https://aqarmap.com.eg/en/listing/4723163-for-sale-alexandria-fyktwry-al-sayouf-st/
EG-5018797,شقة للبيع 3 غرف رسيبشن قطعتين و2 حمام يوجد اسانسير الدور 3,"1,800,000 EGP",Victorya,3,2,120,3,Super Lux,Side Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5018797-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4859476,Apartments For sale in Momtaz Basha St.,"900,000 EGP",Victorya,2,1,80,6,Super Lux,Side Street,2011,Cash,Private Owner,alyfathy84,https://aqarmap.com.eg/en/listing/4859476-for-sale-alexandria-fyktwry-momtaz-basha-st/
EG-5032359,Apartments For sale in Sebaweh St.,"1,250,000 EGP",Victorya,3,1,145,8,Lux,Side Street,2006,Cash,Private Owner,Eman Ebrahim Mahmoud,https://aqarmap.com.eg/en/listing/5032359-for-sale-alexandria-fyktwry-sebaweh-st/
EG-4711297,Apartment For sale in Sebaweh St.,"2,000,000 EGP",Victorya,3,2,150,7,Semi Finished,Main Street,2024,Cash or Installments,Private Owner,محمد,https://aqarmap.com.eg/en/listing/4711297-for-sale-alexandria-fyktwry-sebaweh-st/
EG-4887452,Duplex For sale in Gamal Abdel Nasser St.,"5,200,000 EGP",Victorya,6,2,360,6,Extra Super Lux,Main Street,2015,Cash,Private Owner,MOHAMED ABDO,https://aqarmap.com.eg/en/listing/4887452-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
EG-5229825,شقة للبيع في فكتوريا جانبي من شارع الجلاء,"1,500,000 EGP",Victorya,3,1,125,9,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5229825-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4847696,Apartments For sale in El-Galaa St.,"1,350,000 EGP",Victorya,2,1,110,12,Super Lux,Side Street,2012,Cash,Broker,Benaya,https://aqarmap.com.eg/en/listing/4847696-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4789192,Apartment for sale 110 m Victoria (Amir St.- steps from Abu Qir St.),"1,750,000 EGP",Victorya,3,1,110,11,Super Lux,Other,2022,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/4789192-for-sale-alexandria-fyktwry-el-amir-abd-el-haleem-st/
EG-5025357,Apartment for sale - Victoria - area 120 meters,"1,750,000 EGP",Victorya,3,1,120,14,Super Lux,Main Street,2022,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/5025357-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5022984,شقة مساحة 120 م 3 غرف ومطبخ و2 حمام وريسيبشن قطعتين,"1,800,000 EGP",Victorya,3,2,120,3,Super Lux,Side Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5022984-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4841643,Two bedroom apartment,"800,000 EGP",Victorya,2,1,80,8,Semi Finished,Main Street,2016,Cash,Private Owner,Mohamed Eltantawy,https://aqarmap.com.eg/en/listing/4841643-for-sale-alexandria-fyktwry-ibn-salamaa-st/
EG-4980572,Apartment for sale - Victoria (Steps from Al-Iqbal Street),"1,850,000 EGP",Victorya,3,1,110,14,Super Lux,Main Street,2022,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/4980572-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5227616,شقة للبيع في فيكتوريا,"1,200,000 EGP",Victorya,3,1,100,4,Super Lux,Main Street,2010,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5227616-for-sale-alexandria-fyktwry/
EG-5031144,Apartment for sale - Victoria (Steps from Al-Iqbal Street),"1,650,000 EGP",Victorya,3,1,110,13,Semi Finished,Main Street,2022,Cash,Broker,Aura Real Estate,https://aqarmap.com.eg/en/listing/5031144-for-sale-alexandria-fyktwry-el-galaa-st/
EG-4899206,Apartments For sale in El-Galaa St.,"2,850,000 EGP",Victorya,3,1,140,5,Extra Super Lux,Main Street,2013,Cash,Private Owner,نبيل عبد الحافظ,https://aqarmap.com.eg/en/listing/4899206-for-sale-alexandria-fyktwry-el-galaa-st/
EG-5210908,شقة للبيع في فيكتوريا,"1,350,000 EGP",Victorya,2,1,75,1,Super Lux,Side Street,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/5210908-for-sale-alexandria-fyktwry-abd-al-kader-al-gelani-st/
EG-5205201,شقة مميزة للبيع,"2,200,000 EGP",Victorya,3,1,125,2,Lux,Main Street,1994,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5205201-for-sale-alexandria-fyktwry-shr-jml-bd-lnsr/
