Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5142868,Apartment for sale 200 m Janaklis (steps from Abu Qir St.),"4,300,000 EGP",Ganaklis,3,2,200,2,Super Lux,Other,2015,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5142868-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5060490,Apartments For sale in Mortada Basha St,"3,950,000 EGP",Ganaklis,3,2,195,1,Super Lux,Main Street,2005,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5060490-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5095867,شقه تمليك,"1,785,000 EGP",Ganaklis,2,1,119,1,Super Lux,Main Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095867-for-sale-alexandria-ganaklis-el-morsaleen-el-american-st/
EG-5098475,شقه للبيع,"1,785,000 EGP",Ganaklis,2,1,119,1,Super Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/5098475-for-sale-alexandria-ganaklis/
EG-5125118,للبيع شقة بجناكليس شارع عمر المختار العمومي متفرع من شارع ابو قير الدور- أول,"1,850,000 EGP",Ganaklis,3,1,150,1,Super Lux,Side Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5125118-for-sale-alexandria-ganaklis/
EG-5095783,شقه تمليك,"3,575,000 EGP",Ganaklis,3,2,165,10,Super Lux,Main Street,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095783-for-sale-alexandria-ganaklis/
EG-5105469,شقه للبيع ٣ غرف - ريسيبشن ٣ قطع - ٢حمام الدور ٦ وليس الاخير,"4,000,000 EGP",Ganaklis,3,2,200,6,Super Lux,Side Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5105469-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5100051,شقه للبيع الدور ٦ وليس الاخير,"4,000,000 EGP",Ganaklis,3,2,120,6,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5100051-for-sale-alexandria-ganaklis/
EG-5097022,شقه للبيع,"4,200,000 EGP",Ganaklis,3,3,188,8,Extra Super Lux,Other,2021,Installments,Broker,,https://aqarmap.com.eg/en/listing/5097022-for-sale-alexandria-ganaklis/
EG-5100451,شقه للبيع الدور الخامس,"1,700,000 EGP",Ganaklis,3,1,120,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5100451-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5098533,شقه للبيع ب جناكليس,"1,685,000 EGP",Ganaklis,3,1,116,3,Super Lux,Other,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5098533-for-sale-alexandria-ganaklis-el-morsaleen-el-american-st/
EG-5087328,شقة للبيع 150 م ٣ غرف وريسبشن ٣ قطع و ٢حمام ومطبخ.,"5,000,000 EGP",Ganaklis,3,2,150,11,Super Lux,Side Street,2003,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5087328-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5087015,شقه للبيع بالاسكندريه -مساحه :125 متر,"1,500,000 EGP",Ganaklis,2,1,125,1,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087015-for-sale-alexandria-ganaklis/
EG-5089046,شقة للبيع ع ش مباشرة,"6,700,000 EGP",Ganaklis,3,3,250,3,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5089046-for-sale-alexandria-ganaklis/
EG-5099801,شقه للبيع في جناكليس بجوار مدرسة جناكليس الاعدادية وعمرالمختار مساحه ١٠٠م,"1,700,000 EGP",Ganaklis,2,1,100,8,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5099801-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5095817,شقه للبيع,"3,150,000 EGP",Ganaklis,3,2,149,6,Super Lux,Main Street,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095817-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5154831,شقة للبيع في متفرع من شارع أبو قير مباشرة,"1,800,000 EGP",Ganaklis,3,2,110,1,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5154831-for-sale-alexandria-ganaklis/
EG-5085782,شقة للبيع شارع مرتضى باشا شدس ●غرفتين/ رسبشين قطعتين ●كاملة العدادت ●دور تاسع ●,"1,600,000 EGP",Ganaklis,2,1,150,9,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5085782-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5095659,شقة للبيع في جناكليس,"2,650,000 EGP",Ganaklis,2,1,125,10,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095659-for-sale-alexandria-ganaklis/
EG-5099563,شقه لقطه للبيع 100م,"1,700,000 EGP",Ganaklis,2,1,100,8,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5099563-for-sale-alexandria-ganaklis/
EG-5095883,شقه تمليك,"2,650,000 EGP",Ganaklis,2,1,125,10,Super Lux,Main Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/5095883-for-sale-alexandria-ganaklis/
EG-5087475,شقة للبيع في جناكليس علي شارع ابو قير مباشرة مساحة 250 متر,"6,700,000 EGP",Ganaklis,3,3,250,3,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087475-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5074407,شقه للبيع بجوار مدرسة جناكليس الخاصة دقايق من شارع ابو قير خطوات من شارع عمر المختار,"1,900,000 EGP",Ganaklis,3,1,135,11,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5074407-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5112967,بسعر مميز جدا شقة للبيع بشارع مرتضى باشا,"1,550,000 EGP",Ganaklis,2,1,100,3,Super Lux,Main Street,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5112967-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5072733,شقه للبيع,"4,000,000 EGP",Ganaklis,3,2,180,6,Extra Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072733-for-sale-alexandria-ganaklis/
EG-5138507,شقه للبيع مساحة 135 م جناكليس,"3,000,000 EGP",Ganaklis,3,2,135,5,Super Lux,Side Street,2008,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5138507-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5083101,شقه ١٣٥مطلات مش مجروحه جناكليس,"2,000,000 EGP",Ganaklis,3,1,135,11,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083101-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5144750,شقه للبيع جناكليس,"2,600,000 EGP",Ganaklis,3,2,150,2,Super Lux,Other,2018,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/5144750-for-sale-alexandria-ganaklis/
EG-5079993,شقه لقطه للبيع 145 م,"1,950,000 EGP",Ganaklis,3,1,145,14,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5079993-for-sale-alexandria-ganaklis/
EG-5053753,شقه 125 متر للبيع,"2,250,000 EGP",Ganaklis,3,1,125,1,Extra Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5053753-for-sale-alexandria-ganaklis/
EG-5082389,شقه للبيع بالاسكندريه 125 متر,"1,500,000 EGP",Ganaklis,2,1,125,1,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5082389-for-sale-alexandria-ganaklis/
EG-5056491,شقه للبيع 140 متر,"2,600,000 EGP",Ganaklis,3,1,140,13,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5056491-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5081008,شقه للبيع سوبر لوكس كاملة العدادات,"6,700,000 EGP",Ganaklis,3,3,250,3,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5081008-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5070081,شقه للبيع في جناكليس مساحه ١٤٥م مباني ٢٠١٠ مكونه من ٣غ+رسبشن ٣ق+حمام +مطبخ,"1,950,000 EGP",Ganaklis,3,1,145,14,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5070081-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5072983,شقه للبيع ف شارع كنيسه للاروام,"2,250,000 EGP",Ganaklis,3,1,125,12,Super Lux,Main Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5072983-for-sale-alexandria-ganaklis/
EG-5075578,شقه للبيع في جناكليس مساحه ١٤٥م,"1,950,000 EGP",Ganaklis,3,1,145,14,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5075578-for-sale-alexandria-ganaklis/
EG-5087144,شقه للبيع في جناكليس بارقى مناطق الاسكندريه -مساحه :170 متر -,"2,400,000 EGP",Ganaklis,3,2,170,1,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5087144-for-sale-alexandria-ganaklis/
EG-5076699,شقه للبيع بالاسكندريه جناكليس ش ابو قير,"6,700,000 EGP",Ganaklis,3,3,250,3,Super Lux,Other,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/5076699-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5097629,شقه ١٣٥مطلات مش مجروحه جناكليس ٣غرف ريسبشن قطعتين حمام ومطبخ الدور ١١,"2,000,000 EGP",Ganaklis,3,1,135,11,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5097629-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5083230,شقه للبيع مساحتها 110 م,"1,600,000 EGP",Ganaklis,3,1,110,4,Super Lux,Other,1988,Cash,Broker,,https://aqarmap.com.eg/en/listing/5083230-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5082326,شقه للبيع بالاسكندريه 130 متر,"1,800,000 EGP",Ganaklis,3,1,130,5,Super Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5082326-for-sale-alexandria-ganaklis/
EG-5082406,شقه للبيع بالاسكندريه 100 متر,"1,300,000 EGP",Ganaklis,2,1,100,16,Super Lux,Other,2014,Cash,Broker,,https://aqarmap.com.eg/en/listing/5082406-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5044357,شقه للبيع بالاسكندريه جناكليس خلف مستشفى القلب والصدرخطوات من ش ابو قير,"2,200,000 EGP",Ganaklis,3,2,200,9,Lux,Other,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/5044357-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5039869,شقه تمليك للبيع 119 م,"1,785,000 EGP",Ganaklis,2,1,119,1,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5039869-for-sale-alexandria-ganaklis/
EG-5038512,شقة مميزة للبيع فى جناكليس بتسهيلات في السداد بجوار مدرسة الزهراء الخاصة,"2,200,000 EGP",Ganaklis,3,1,140,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5038512-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5059842,شقه للبيع مساحه 125متر,"2,250,000 EGP",Ganaklis,3,1,125,12,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5059842-for-sale-alexandria-ganaklis/
EG-5057703,شقه للبيع كامله العدادات,"1,685,000 EGP",Ganaklis,3,1,116,3,Super Lux,Main Street,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057703-for-sale-alexandria-ganaklis-el-morsaleen-el-american-st/
EG-5057643,شقة تمليك باارقى مكان بجناكليس مكان راقى جداا,"4,300,000 EGP",Ganaklis,3,2,200,8,Super Lux,Main Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057643-for-sale-alexandria-ganaklis/
EG-5055713,شقه لقطه للبيع 110م,"1,600,000 EGP",Ganaklis,3,1,110,4,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5055713-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5063460,شقه للبيع كامله العدادات,"1,750,000 EGP",Ganaklis,2,1,110,1,Super Lux,Main Street,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5063460-for-sale-alexandria-ganaklis/
EG-5063093,شقه للبيع بالاسكندريه جناكليس ش ابو قير,"6,500,000 EGP",Ganaklis,3,3,250,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5063093-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5033293,شقه للبيع في جناكليس,"3,900,000 EGP",Ganaklis,3,2,160,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5033293-for-sale-alexandria-ganaklis/
EG-5035320,شقه للبيع ب جناكليس شارع مرتضي رئيسي مساحه ١٣٥ متر,"1,650,000 EGP",Ganaklis,3,1,135,5,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5035320-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5084740,شقه للبيع في جناكليس,"850,000 EGP",Ganaklis,2,1,70,9,Super Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/5084740-for-sale-alexandria-ganaklis/
EG-5131011,شقه 90متر للبيع,"980,000 EGP",Ganaklis,3,1,90,1,Semi Finished,Other,1998,Cash,Broker,,https://aqarmap.com.eg/en/listing/5131011-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5105714,شقه للبيع بالاسكندريه ش ابو قير جناكليس,"6,500,000 EGP",Ganaklis,3,3,250,3,Super Lux,Other,2020,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5105714-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5060372,شقة للبيع جناكليس خلف مدرسة جناكليس,"1,800,000 EGP",Ganaklis,3,1,130,5,Extra Super Lux,Other,2022,Cash,Broker,,https://aqarmap.com.eg/en/listing/5060372-for-sale-alexandria-ganaklis/
EG-5054848,شقه للبيع كامله العدادات,"1,950,000 EGP",Ganaklis,3,1,145,14,Super Lux,Main Street,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5054848-for-sale-alexandria-ganaklis/
EG-5057704,شقه للبيع مطلات مفتوحه غير مجروحه,"2,650,000 EGP",Ganaklis,2,1,125,10,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057704-for-sale-alexandria-ganaklis/
EG-5058462,فرصة_شقة_تمليك بجناكليس ١١٩م,"1,785,000 EGP",Ganaklis,2,1,119,1,Super Lux,Main Street,2009,Cash,Broker,,https://aqarmap.com.eg/en/listing/5058462-for-sale-alexandria-ganaklis/
,شقة بشارع مرتضى جناكليس برج فندقى مدخل فاخر أمن وحراسة وكاميرات مراقبة,"4,150,000 EGP",Ganaklis,,,200,Main Street,,Cash,Private Owner,"20,750 EGP/M²",EG-5036457,,https://aqarmap.com.eg/en/listing/5036457-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5040025,شقه لقطه للبيع,"1,950,000 EGP",Ganaklis,3,1,145,14,Extra Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5040025-for-sale-alexandria-ganaklis/
EG-5027632,شقة بچناكليس قريبه من شارع ابو قير,"1,650,000 EGP",Ganaklis,3,1,100,6,Super Lux,Main Street,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/5027632-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5022176,شقة للبيع جناكليس 130 متر,"1,800,000 EGP",Ganaklis,3,1,130,5,Lux,Other,2018,Cash,Broker,,https://aqarmap.com.eg/en/listing/5022176-for-sale-alexandria-ganaklis/
EG-5017117,شقه تمليك ١٥٠م في جناكليس,"2,250,000 EGP",Ganaklis,3,1,150,1,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5017117-for-sale-alexandria-ganaklis/
EG-5035320,شقه للبيع ب جناكليس شارع مرتضي رئيسي مساحه ١٣٥ متر,"1,650,000 EGP",Ganaklis,3,1,135,5,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5035320-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5017565,شقه للبيع بالاسكندريه جناكليس ش عمر المختار الرئيسى,"2,250,000 EGP",Ganaklis,3,1,150,1,Super Lux,Other,1970,Cash,Broker,,https://aqarmap.com.eg/en/listing/5017565-for-sale-alexandria-ganaklis/
EG-5035297,شقة مميزة للبيع فى جناكليس بتسهيلات في السداد بجوار مدرسة الزهراء الخاصة,"2,200,000 EGP",Ganaklis,3,2,140,2,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5035297-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5021373,شقه للبيع بشارع مرتضي شدس 140م سوبر لوكس _ 3 غرف وريسبشن 3 قطع وحمام ومطبخ,"2,600,000 EGP",Ganaklis,3,1,140,13,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5021373-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5019927,شقه تمليك ١٥٠م,"2,250,000 EGP",Ganaklis,3,1,70,1,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5019927-for-sale-alexandria-ganaklis/
EG-5012235,شقه للبيع في جناكليس بجوار مدرسه على مبارك,"1,300,000 EGP",Ganaklis,4,1,120,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5012235-for-sale-alexandria-ganaklis/
EG-5016667,روف للبيع في جناكليس مساحه 170 متر,"1,700,000 EGP",Ganaklis,3,1,170,Ground,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5016667-for-sale-alexandria-ganaklis/
EG-5012604,شقه للبيع تشطيب سوبر لوكس,"1,850,000 EGP",Ganaklis,2,1,100,9,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5012604-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5004473,شقة للبيع بجناكليس ش مرتضى الرءيسي ١٤٠ متر ٤ غرف غرفتين مقفولين و غرفتين,"1,900,000 EGP",Ganaklis,4,1,140,4,Extra Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5004473-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5000816,شقه للبيع,"1,650,000 EGP",Ganaklis,2,1,80,3,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5000816-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5012962,شقه للبيع في جناكليس شارع مرتضي 100م غرفتين وريسبشن قطعتين,"1,700,000 EGP",Ganaklis,2,1,100,3,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5012962-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5026403,شقة فاخرة للبيع فى جناكليس شارع مرتضى رئيسي,"3,500,000 EGP",Ganaklis,3,1,165,13,Extra Super Lux,Main Street,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/5026403-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-5022978,شقه للبيع بالاسكندريه جناكليس ش الكنيسه,"1,500,000 EGP",Ganaklis,2,1,125,1,Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/5022978-for-sale-alexandria-ganaklis/
EG-5025198,شقة تمليك 135 م3 غرف 2 حمام ومطبخ تشطيب سوبر لوكس الدور 5,"3,000,000 EGP",Ganaklis,3,2,135,5,Super Lux,Other,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/5025198-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-5000793,شقه للبيع في جناكليس,"4,000,000 EGP",Ganaklis,3,2,170,3,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/5000793-for-sale-alexandria-ganaklis/
EG-5004340,شقه للبيع,"2,200,000 EGP",Ganaklis,3,2,140,1,Super Lux,Side Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/5004340-for-sale-alexandria-ganaklis/
EG-5023308,شقه للبيع 125 م,"2,650,000 EGP",Ganaklis,2,1,125,10,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/5023308-for-sale-alexandria-ganaklis/
EG-4989239,شقة للبيع ع مرتضي بين جانكليس وشدس,"1,900,000 EGP",Ganaklis,3,1,120,4,Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4989239-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
EG-4983220,شقه للبيع في جناكليس- المساحة : 163- الدور : 7,"6,300,000 EGP",Ganaklis,3,3,163,7,Super Lux,Other,2001,Cash,Broker,,https://aqarmap.com.eg/en/listing/4983220-for-sale-alexandria-ganaklis/
EG-4979033,امتلك شقه,"2,700,000 EGP",Ganaklis,3,2,140,4,Extra Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4979033-for-sale-alexandria-ganaklis-el-fath-st/
EG-4810458,شقة تمليك ١٣٩م كامله العدادات,"1,885,000 EGP",Ganaklis,3,1,139,3,Super Lux,Other,1990,Cash,Broker,,https://aqarmap.com.eg/en/listing/4810458-for-sale-alexandria-ganaklis-shr-bw-qyr-tryq-lhry/
EG-4997731,الشقه 2 غرفه بحمام بمطبخ رسيبشن قطعتين,"1,850,000 EGP",Ganaklis,2,1,110,9,Super Lux,Other,2023,Cash,Broker,,https://aqarmap.com.eg/en/listing/4997731-for-sale-alexandria-ganaklis-shr-mrtdy-bsh/
