Listing ID,Title,Price,Location,Rooms,Baths,Size in Meters,Floor,Finish Type,View,Year Built,Payment Method,Seller Type,Developer,Property Link
EG-5158331,شقة للبيع 110 م كامب شيزار (ش هليوبوليس),"2,500,000 EGP",Camp Cesar,2,1,110,2,Super Lux,Main Street,2001,Cash,Broker,Avalon Resale,https://aqarmap.com.eg/en/listing/5158331-for-sale-alexandria-camp-cesar-heliopolis-st-alex/
EG-5171521,Apartments For sale in El-Gaish Rd,"10,000,000 EGP",Camp Cesar,3,2,225,8,Super Lux,Sea View,1995,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5171521-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-5051870,Apartments For sale in Port Said Street,"3,400,000 EGP",Camp Cesar,3,1,120,2,Extra Super Lux,Main Street,2006,Cash,Broker,شركة التميز للتسويق والاستثمار العقاري,https://aqarmap.com.eg/en/listing/5051870-for-sale-alexandria-camp-cesar-port-said-street/
EG-5158397,Apartments For sale in Mamfeis St,"3,700,000 EGP",Camp Cesar,3,2,175,6,Super Lux,Main Street,2000,Cash,Broker,Maran Home,https://aqarmap.com.eg/en/listing/5158397-for-sale-alexandria-camp-cesar-mamfeis-st/
EG-5164803,Apartments For sale in El-Gaish Rd,"4,250,000 EGP",Camp Cesar,3,2,120,13,Super Lux,Main Street,1989,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5164803-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-5177755,Apartments For sale in El-Gaish Rd,"7,500,000 EGP",Camp Cesar,3,2,185,7,Semi Finished,Sea View,2012,Cash,Broker,New Home - نيو هوم,https://aqarmap.com.eg/en/listing/5177755-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-5162518,"Residential Unit for Sale, 180 sqm in Camp Shizar – Steps from the Faculty of Engineering","6,500,000 EGP",Camp Cesar,3,3,180,8,Super Lux,Main Street,2016,Cash,Broker,Makank Real ESTATE,https://aqarmap.com.eg/en/listing/5162518-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-4936559,شقة للبيع كامب شيزار ش بور سعيد رئيسي - المساحة : 195 متر,"5,400,000 EGP",Camp Cesar,3,3,195,10,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4936559-for-sale-alexandria-camp-cesar-port-said-street/
EG-4940385,شقه للبيع 190 متر كامب شيزار [ شارع بورسعيد الرئيسي بجوار الدوران ] •,"2,600,000 EGP",Camp Cesar,4,1,190,4,Super Lux,Main Street,1980,Cash,Broker,,https://aqarmap.com.eg/en/listing/4940385-for-sale-alexandria-camp-cesar-famous-st/
EG-4929920,شقه للبيع 160 متر تاني نمره من بورسعيد كامب شيزار,"4,600,000 EGP",Camp Cesar,4,1,160,14,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4929920-for-sale-alexandria-camp-cesar/
EG-5055250,شقه للبيع في كامب شيزار,"14,000,000 EGP",Camp Cesar,3,3,330,5,Super Lux,Other,2024,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5055250-for-sale-alexandria-camp-cesar/
EG-4917606,شقه للبيع كامله العدادات,"2,650,000 EGP",Camp Cesar,2,1,120,4,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4917606-for-sale-alexandria-camp-cesar/
EG-4929931,شقة كامب شيزار 5 نمرة من البحر و تاني نمرة من بورسعيد,"3,500,000 EGP",Camp Cesar,2,1,150,5,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4929931-for-sale-alexandria-camp-cesar-port-said-street/
EG-4905564,وحدة سكنية للبيع ١٤٠م في كامب شيزار ( عمارة براند) واول سكن,"4,500,000 EGP",Camp Cesar,3,1,140,3,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4905564-for-sale-alexandria-camp-cesar/
EG-4861319,للبيع ب٥ مليون ونص بكمب شيزار بشارع طيبه مباني ٢٠٠٣ مساحه ٢٤٠ متر,"5,500,000 EGP",Camp Cesar,3,1,240,1,Extra Super Lux,Main Street,2003,Cash,Broker,,https://aqarmap.com.eg/en/listing/4861319-for-sale-alexandria-camp-cesar-tiba-st/
EG-4867998,"شقة للبيع 100 م كامب شيزار ( ش ههيا ) - بسعر : 2,500,000 كاش","2,500,000 EGP",Camp Cesar,2,2,100,2,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4867998-for-sale-alexandria-camp-cesar-al-boha-st/
EG-4944525,فرصه لعشاق الامكان الراقيه ? ?شقه للبيع,"2,650,000 EGP",Camp Cesar,2,1,124,4,Super Lux,Other,1998,Cash,Broker,,https://aqarmap.com.eg/en/listing/4944525-for-sale-alexandria-camp-cesar/
EG-4929867,شقة فاخرة للبيع بـ كامب شيزار علي البحر مباشرة,"16,000,000 EGP",Camp Cesar,3,4,330,10,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4929867-for-sale-alexandria-camp-cesar/
EG-5079529,شقة للبيع 225 م كامب شيزار ( طريق الجيش ),"10,000,000 EGP",Camp Cesar,4,2,225,8,Super Lux,Other,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5079529-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-4867886,شقة للبيع 100 م - كامب شيزار-على الترام,"3,500,000 EGP",Camp Cesar,2,1,100,3,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4867886-for-sale-alexandria-camp-cesar/
EG-4949705,وحدة سكنية للبيع ١٤٠م في كامب شيزار ( عمارة براند) واول سكن,"4,500,000 EGP",Camp Cesar,3,1,140,3,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4949705-for-sale-alexandria-camp-cesar-famous-st/
EG-5057718,شقه للبيع,"5,400,000 EGP",Camp Cesar,3,3,200,9,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057718-for-sale-alexandria-camp-cesar/
EG-5057671,شقه للبيع,"4,100,000 EGP",Camp Cesar,3,2,165,10,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057671-for-sale-alexandria-camp-cesar-port-said-street/
EG-4870920,شقه لقطه للبيع في كامب شيزا 120 متر تاني نمره من الترام. مباني منتصف التسعينات,"2,400,000 EGP",Camp Cesar,3,1,120,8,Super Lux,Main Street,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4870920-for-sale-alexandria-camp-cesar-famous-st/
EG-4929917,شقة كامب شيزار 5 نمرة من البحر و تاني نمرة من بورسعيد,"3,500,000 EGP",Camp Cesar,2,1,150,5,Super Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/4929917-for-sale-alexandria-camp-cesar-port-said-street/
EG-4959932,شقه مرخصه ٣ غرف,"5,500,000 EGP",Camp Cesar,3,3,190,10,Extra Super Lux,Main Street,2011,Cash,Broker,,https://aqarmap.com.eg/en/listing/4959932-for-sale-alexandria-camp-cesar-port-said-street/
EG-4904047,شقه للبيع تشطيب سوبر لوكس,"4,000,000 EGP",Camp Cesar,3,1,152,7,Super Lux,Main Street,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4904047-for-sale-alexandria-camp-cesar-mohammed-fouad-galal-st/
EG-4857520,شقة فاخرة للبيع بكامب شيزار - علي الترام مباشرة,"5,700,000 EGP",Camp Cesar,3,2,190,7,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4857520-for-sale-alexandria-camp-cesar/
EG-4857546,شقة للبيع 330 م كامب شيزار (على البحر مباشرة),"14,500,000 EGP",Camp Cesar,4,4,330,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4857546-for-sale-alexandria-camp-cesar/
EG-4847504,شقة مرخصة مبانى 2020 130م 3غرف حمام ريسبشن قطعتين تشطيب سوبر لوكس,"2,650,000 EGP",Camp Cesar,3,1,130,2,Super Lux,Side Street,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4847504-for-sale-alexandria-camp-cesar-famous-st/
EG-4807576,متاح شقه تمليك للبيع المنطقه/ كامب شيزار 115 متر,"2,100,000 EGP",Camp Cesar,2,1,115,2,Lux,Other,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4807576-for-sale-alexandria-camp-cesar/
EG-4802222,شقه للبيع 135 م,"3,250,000 EGP",Camp Cesar,3,1,135,1,Super Lux,Other,2019,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802222-for-sale-alexandria-camp-cesar-heliopolis-st-alex/
EG-4863661,شقه للبيع ضهر البحر علطول,"2,700,000 EGP",Camp Cesar,2,1,125,4,Super Lux,Main Street,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4863661-for-sale-alexandria-camp-cesar/
EG-5079546,شقة للبيع 225م كامب شيزار - بحر مباشر,"10,000,000 EGP",Camp Cesar,3,2,225,8,Super Lux,Other,2010,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5079546-for-sale-alexandria-camp-cesar/
EG-4807551,Apartments Super lux For sale in Abd El-Moneim Sanad St,"2,650,000 EGP",Camp Cesar,3,1,130,3,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4807551-for-sale-alexandria-camp-cesar-abd-el-moneim-sanad-st/
EG-4857509,شقة للبيع بكامب شيزار ١٢٥م تانى نمره من بحر لاصحاب,"2,850,000 EGP",Camp Cesar,2,1,125,5,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4857509-for-sale-alexandria-camp-cesar/
EG-5079586,شقة للبيع 120 م - كامب شيزار علي البحر مباشرة,"4,250,000 EGP",Camp Cesar,3,2,120,13,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5079586-for-sale-alexandria-camp-cesar/
EG-5079601,شقة للبيع 225م-كامب شيزار - بحر مباشر,"10,000,000 EGP",Camp Cesar,3,2,225,8,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5079601-for-sale-alexandria-camp-cesar/
EG-4851655,شقة مرخصة ? مبانى 2020 130م 3غرف حمام ريسبشن قطعتين تشطيب سوبر لوكس,"2,650,000 EGP",Camp Cesar,3,1,130,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4851655-for-sale-alexandria-camp-cesar-famous-st/
EG-4793077,شقة للبيع 165 م كامب شيزار ( شارع بورسعيد ) خطوات من البحر,"4,000,000 EGP",Camp Cesar,3,2,165,1,Super Lux,Side Street,1998,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4793077-for-sale-alexandria-camp-cesar-port-said-street/
EG-4797581,شقه للبيع,"2,200,000 EGP",Camp Cesar,2,1,100,1,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4797581-for-sale-alexandria-camp-cesar-zakareya-ghoneim-st/
EG-4857595,للبيع شقة 330 متر - كامب شيزار,"16,250,000 EGP",Camp Cesar,4,3,330,10,Extra Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4857595-for-sale-alexandria-camp-cesar/
EG-4829395,شقه للبيع كامب شيزار ( علي البحر مباشره )120 متر,"3,900,000 EGP",Camp Cesar,2,1,120,5,Super Lux,Side Street,1984,Cash,Broker,,https://aqarmap.com.eg/en/listing/4829395-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-4804883,?شقه للبيع في كامب شيزار - المساحة : 115م - ا,"2,000,000 EGP",Camp Cesar,2,1,115,1,Lux,Other,2004,Cash,Broker,,https://aqarmap.com.eg/en/listing/4804883-for-sale-alexandria-camp-cesar/
EG-4857574,شقة للبيع 190 م كامب شيزار (على البحر مباشرة),"10,500,000 EGP",Camp Cesar,3,3,190,5,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4857574-for-sale-alexandria-camp-cesar/
EG-4802218,شقه للبيع 100 م,"2,200,000 EGP",Camp Cesar,2,1,100,4,Super Lux,Sea View,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4802218-for-sale-alexandria-camp-cesar-zakareya-ghoneim-st/
EG-4828847,شقه فيو بحر كامب شيزار100 متر,"2,200,000 EGP",Camp Cesar,2,1,100,4,Super Lux,Main Street,1967,Cash,Broker,,https://aqarmap.com.eg/en/listing/4828847-for-sale-alexandria-camp-cesar/
EG-4742907,شقه للبيع 100 م,"2,200,000 EGP",Camp Cesar,2,1,100,4,Super Lux,Sea View,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4742907-for-sale-alexandria-camp-cesar-zakareya-ghoneim-st/
EG-4747521,شقه للبيع كامله العدادات,"3,500,000 EGP",Camp Cesar,4,1,160,3,Super Lux,Main Street,2021,Cash or Installments,Broker,,https://aqarmap.com.eg/en/listing/4747521-for-sale-alexandria-camp-cesar/
EG-4751189,شقة للبيع 80 م كامب شيزار ( شارع عبدالمنعم سند ),"2,200,000 EGP",Camp Cesar,2,1,80,1,Super Lux,Main Street,2000,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4751189-for-sale-alexandria-camp-cesar-abd-el-moneim-sanad-st/
EG-4762196,لعشاق بحر اسكندريه شقه 140 متر,"4,000,000 EGP",Camp Cesar,2,1,140,10,Super Lux,Sea View,2016,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4762196-for-sale-alexandria-camp-cesar/
EG-4768779,شقه بسعر مغري,"3,500,000 EGP",Camp Cesar,4,1,160,3,Extra Super Lux,Other,1980,Cash,Broker,,https://aqarmap.com.eg/en/listing/4768779-for-sale-alexandria-camp-cesar-omar-lotfy-st/
EG-4763169,شقة للبيع 124 م صافى كامب شيزار ),"2,700,000 EGP",Camp Cesar,2,1,124,4,Super Lux,Other,2018,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4763169-for-sale-alexandria-camp-cesar/
EG-4745449,شقه للبيع بكامب شيزار,"3,500,000 EGP",Camp Cesar,3,2,160,8,Extra Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4745449-for-sale-alexandria-camp-cesar-port-said-street/
EG-4777538,شقة للبيع 330 م كامب شيزار (على البحر مباشرة),"16,250,000 EGP",Camp Cesar,3,4,330,4,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4777538-for-sale-alexandria-camp-cesar/
EG-4771263,شقه لقطه للبيع مباشره علي ترام كامب شيرار,"3,500,000 EGP",Camp Cesar,4,1,160,3,Super Lux,Main Street,1980,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4771263-for-sale-alexandria-camp-cesar-famous-st/
EG-5057849,شقه للبيع 115 متر,"2,700,000 EGP",Camp Cesar,3,1,115,8,Super Lux,Other,1993,Cash,Broker,,https://aqarmap.com.eg/en/listing/5057849-for-sale-alexandria-camp-cesar/
EG-4743280,شقه للبيع 300 متر,"16,500,000 EGP",Camp Cesar,4,3,300,8,Super Lux,Main Street,1985,Cash,Broker,,https://aqarmap.com.eg/en/listing/4743280-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-4743293,شقه فيو بحر كامب شيزار100 متر,"2,200,000 EGP",Camp Cesar,2,1,100,4,Super Lux,Main Street,2007,Cash,Broker,,https://aqarmap.com.eg/en/listing/4743293-for-sale-alexandria-camp-cesar-zakareya-ghoneim-st/
EG-4728168,شقه للبيع 140 م,"4,000,000 EGP",Camp Cesar,2,1,140,10,Extra Super Lux,Sea View,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4728168-for-sale-alexandria-camp-cesar/
EG-4738545,شقة للبيع 120 م-كامب شيزار-شارع هليوبليس,"3,200,000 EGP",Camp Cesar,3,2,120,1,Super Lux,Main Street,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/4738545-for-sale-heliopolis-st-alex/
EG-4735419,شقه للبيع فى كامب شيزار,"2,900,000 EGP",Camp Cesar,2,1,124,4,Super Lux,Main Street,1999,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4735419-for-sale-alexandria-camp-cesar/
EG-4743295,شقه للبيع في كامب شيزار اول نمره من البحر 130م,"5,500,000 EGP",Camp Cesar,3,1,130,1,Super Lux,Main Street,2002,Cash,Broker,,https://aqarmap.com.eg/en/listing/4743295-for-sale-alexandria-camp-cesar-el-gaish-rd/
EG-4768767,شقه بسعر مغري,"3,500,000 EGP",Camp Cesar,4,1,160,3,Extra Super Lux,Other,1980,Cash,Broker,,https://aqarmap.com.eg/en/listing/4768767-for-sale-alexandria-camp-cesar-omar-lotfy-st/
EG-4743277,شقه للبيع في كامب شيزار اول نمره من البحر 130م,"5,500,000 EGP",Camp Cesar,3,1,130,1,Super Lux,Main Street,1999,Cash,Broker,,https://aqarmap.com.eg/en/listing/4743277-for-sale-alexandria-camp-cesar/
EG-4747564,شقة للبيع في كامب شيزار,"3,500,000 EGP",Camp Cesar,3,2,160,8,Super Lux,Other,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4747564-for-sale-alexandria-camp-cesar/
EG-4750991,شقه للبيع كامله العدادات,"3,500,000 EGP",Camp Cesar,3,2,160,8,Super Lux,Main Street,2013,Cash,Broker,,https://aqarmap.com.eg/en/listing/4750991-for-sale-alexandria-camp-cesar-port-said-street/
EG-4949881,شقه للبيع,"5,600,000 EGP",Camp Cesar,3,1,190,10,Super Lux,Main Street,2000,Cash,Broker,,https://aqarmap.com.eg/en/listing/4949881-for-sale-alexandria-camp-cesar/
EG-4828608,شقه للبيع 340م في كامب شيزار ( علي البحر مباشرة ),"12,000,000 EGP",Camp Cesar,3,4,340,11,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4828608-for-sale-alexandria-camp-cesar/
EG-4886816,شقة للبيع 164 م كامب شيزار (شارع كانوب),"3,000,000 EGP",Camp Cesar,3,1,164,1,Extra Super Lux,Side Street,2005,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4886816-for-sale-alexandria-camp-cesar-famous-st/
EG-5001836,شقه للبيع,"14,500,000 EGP",Camp Cesar,3,3,330,5,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/5001836-for-sale-alexandria-camp-cesar/
EG-5055501,شقه للبيع,"4,500,000 EGP",Camp Cesar,3,2,120,6,Super Lux,Other,2024,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5055501-for-sale-alexandria-camp-cesar/
EG-5023834,شقه للبيع,"2,650,000 EGP",Camp Cesar,2,1,124,4,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/5023834-for-sale-alexandria-camp-cesar/
EG-4982911,شقة للبيع 115 م كامب شيزار,"4,200,000 EGP",Camp Cesar,2,1,115,5,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4982911-for-sale-alexandria-camp-cesar/
EG-4735319,شقه للبيع في كامب شيزار,"1,800,000 EGP",Camp Cesar,2,1,80,1,Super Lux,Main Street,2017,Cash,Broker,,https://aqarmap.com.eg/en/listing/4735319-for-sale-alexandria-camp-cesar-abd-el-moneim-sanad-st/
EG-4738543,شقة للبيع 220 م –كامب شيزار -على البحر مباشرة,"10,500,000 EGP",Camp Cesar,3,2,220,7,Extra Super Lux,Sea View,2008,Cash,Broker,,https://aqarmap.com.eg/en/listing/4738543-for-sale-alexandria-camp-cesar-famous-st/
EG-4828629,شقة للبيع 330 م / على البحر مباشرة كامب شيزار مبانى 2010,"14,500,000 EGP",Camp Cesar,4,4,330,5,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4828629-for-sale-alexandria-camp-cesar/
EG-4829392,شقة للبيع 160 م كامب شيزار ( بين الترام وشارع بورسعيد ),"3,500,000 EGP",Camp Cesar,3,2,180,17,Super Lux,Main Street,1984,Cash,Broker,,https://aqarmap.com.eg/en/listing/4829392-for-sale-alexandria-camp-cesar-port-said-street/
EG-4743268,شقه للبيع كامب شيزار ( علي البحر مباشره )120 متر,"3,900,000 EGP",Camp Cesar,2,1,120,5,Super Lux,Main Street,1981,Cash,Broker,,https://aqarmap.com.eg/en/listing/4743268-for-sale-alexandria-camp-cesar/
EG-4852872,شقه لقطه للبيع في كامب شيزا على شارع رئيسي سينما أودين 125 متر الدور الاول علوي,"2,000,000 EGP",Camp Cesar,3,1,125,1,Super Lux,Other,2021,Cash,Broker,,https://aqarmap.com.eg/en/listing/4852872-for-sale-alexandria-camp-cesar-mohammed-dali-st/
EG-5027316,للبيع كامب شيزار,"2,000,000 EGP",Camp Cesar,3,1,100,5,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/5027316-for-sale-alexandria-camp-cesar-abd-el-moneim-sanad-st/
EG-4997402,شقه للبيع,"4,400,000 EGP",Camp Cesar,3,2,160,1,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/4997402-for-sale-alexandria-camp-cesar/
EG-4994766,شقه للبيع,"4,000,000 EGP",Camp Cesar,3,2,150,6,Super Lux,Other,2017,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4994766-for-sale-alexandria-camp-cesar/
EG-4782736,*شقه للبيع في كامب شيزار*,"1,800,000 EGP",Camp Cesar,2,1,80,1,Super Lux,Main Street,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4782736-for-sale-alexandria-camp-cesar/
EG-5023815,شقه للبيع,"3,500,000 EGP",Camp Cesar,2,1,80,3,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/5023815-for-sale-alexandria-camp-cesar/
EG-4997390,شقه للبيع,"3,500,000 EGP",Camp Cesar,2,1,80,3,Super Lux,Other,2024,Cash,Broker,,https://aqarmap.com.eg/en/listing/4997390-for-sale-alexandria-camp-cesar/
EG-5001611,شقه للبيع,"5,600,000 EGP",Camp Cesar,3,3,195,10,Super Lux,Other,2024,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5001611-for-sale-alexandria-camp-cesar-port-said-street/
EG-5160878,شقة للبيع من المالك مباشرة في كامب شيزار,"2,000,000 EGP",Camp Cesar,3,1,110,5,Super Lux,Main Street,2015,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/5160878-for-sale-alexandria-camp-cesar-al-anba-younis-st/
EG-4836544,شقه للبيع 300 متر,"16,500,000 EGP",Camp Cesar,4,3,300,8,Super Lux,Other,2015,Cash,Broker,,https://aqarmap.com.eg/en/listing/4836544-for-sale-alexandria-camp-cesar/
EG-4868012,شقه فاخره ٢٠٠ م بالمربع الذهبي في الابراهيميه وخطوات من سموحه,"4,000,000 EGP",Camp Cesar,3,3,200,11,Super Lux,Other,2021,Cash,Private Owner,,https://aqarmap.com.eg/en/listing/4868012-for-sale-alexandria-camp-cesar/
EG-4828738,شقة للبيع 192م-كامب شيزار-كوبرى الجامعة,"7,200,000 EGP",Camp Cesar,3,2,192,3,Super Lux,Other,2016,Cash,Broker,,https://aqarmap.com.eg/en/listing/4828738-for-sale-alexandria-camp-cesar/
EG-4863294,شقة للبيع 160 م كامب شيزار ( بين الترام وشارع بورسعيد ) • 3 غرف - 3 ريسبيشن -,"3,500,000 EGP",Camp Cesar,3,2,160,17,Super Lux,Other,2012,Cash,Broker,,https://aqarmap.com.eg/en/listing/4863294-for-sale-alexandria-camp-cesar-port-said-street/
EG-4929924,شقة للبيع كامب شيزار على البحر مباشرة,"16,000,000 EGP",Camp Cesar,3,3,330,10,Super Lux,Other,2010,Cash,Broker,,https://aqarmap.com.eg/en/listing/4929924-for-sale-alexandria-camp-cesar/
EG-4843614,شقه للبيع 130 م,"2,650,000 EGP",Camp Cesar,3,1,130,2,Super Lux,Other,2020,Cash,Broker,,https://aqarmap.com.eg/en/listing/4843614-for-sale-alexandria-camp-cesar/
EG-4863278,شقة للبيع كامب شيزار 5 نمرة من البحر و تاني نمرة من بورسعيد 150م 2 غرفة,"3,500,000 EGP",Camp Cesar,2,1,150,5,Super Lux,Other,2005,Cash,Broker,,https://aqarmap.com.eg/en/listing/4863278-for-sale-alexandria-camp-cesar-port-said-street/
